TrialNumber	stim0	stim1	stim2	stim3	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
7	N	A	M	A	A	8	1	shapes	A	3	True	10	(-4.9235137533629469, 3.80118408644962)	(-3.1340088918456441, -3.0153594857491859)	(2.0960424677682035, -5.2615281901821467)	(4.9628954533874285, 2.1918102664921157)	1.0	z	1.33674
8	M	B	B	A	M	4	0	shapes	M	3	True	10	(5.1486552510493109, 7.1752955890335137)	(-8.5799434204574183, -6.3125513949446237)	(0.44705015103823698, -4.3602940675401358)	(-6.2041910857230498, 4.9917153894213531)	1.0	slash	3.30439
9	N	A	A	N	N	8	5	shapes	M	3	False	10	(-5.5014072296942933, 1.5974757935964465)	(0.8710449679449539, -0.65128200177097639)	(6.517837161326506, 1.8309823708261437)	(3.3221419803266627, 5.6353085671914265)	1.0	slash	1.27186
10	M	A	M	M	N	4	0	shapes	M	3	False	10	(1.2400142419383933, 2.4735087296961495)	(-6.0841044396227142, -1.7810938245928183)	(-3.0590999933812961, 2.2911907013593904)	(4.1963418278089861, -0.26291802174173284)	1.0	z	1.37934
11	N	B	B	B	M	4	0	shapes	N	3	False	10	(-8.0328014692268308, -1.9050816809226259)	(2.8175920802748937, -7.9426078714402228)	(6.1310689689840121, 8.6841352893738133)	(-2.207096276752428, 7.2029678977337301)	1.0	slash	11.0168
12	M	A	B	B	M	8	4	shapes	M	3	True	10	(-0.65914903692448767, -0.82490865096612342)	(0.88829372273911922, 4.1038373556205308)	(-5.6727048364093617, 7.6983438230046985)	(7.5422986136996428, -7.9096776525160619)	1.0	z	6.4419
13	N	B	A	A	N	4	0	shapes	N	3	True	10	(-6.431890133010528, 2.8239000283537266)	(-3.9820430329700409, -5.764359351375111)	(2.6304447968986473, 5.3313227669529031)	(8.3450500351079455, -8.0896478914644359)	1.0	slash	8.73106
14	N	B	N	B	A	8	6	shapes	M	3	False	10	(-3.6018948324909132, -1.7736500547524372)	(-4.69196204860412, 7.6619037352138086)	(-7.8884368809218284, -2.338821933706094)	(2.1903343586054298, -6.2607645883797005)	1.0	slash	0.846234
15	M	B	M	A	M	8	3	shapes	A	3	False	10	(6.2373471829844984, -5.4846026675491899)	(7.0269195739066923, 3.5500150263896089)	(-4.7470441767494496, -5.6098615905745239)	(-6.1391659952912248, -0.38628901141310301)	1.0	slash	1.44977
16	M	A	A	N	B	4	0	shapes	M	3	False	10	(-6.3532263118259404, 8.2109992240825811)	(-4.1316124251321042, -3.5059419661526654)	(1.1067110253494263, 5.1620011870425877)	(6.0442155069911205, -4.6275873350296139)	1.0	slash	2.01742
17	M	A	M	N	A	4	3	shapes	N	3	False	10	(3.7122726400883863, 6.6312143456719532)	(1.2641418205580539, -0.28835983385706498)	(-7.8500689607264755, 6.8178894568868103)	(-0.36102682891779025, -5.7704123491070831)	1.0	slash	1.92698
18	M	B	N	A	B	4	2	shapes	N	3	False	10	(-3.5330446658990375, -8.0877105118657688)	(5.4814275229503124, -6.6680903526414355)	(5.2384562196626039, 4.3059316603684561)	(-4.348040980202013, 1.908424792735719)	1.0	slash	1.02452
19	M	B	N	M	M	8	4	shapes	M	3	True	10	(-2.406489091459699, -0.14196522043147652)	(-2.2426930598133303, -5.4344434710883123)	(1.6647245771493502, 8.7011734047830664)	(-2.3708203739639178, 6.8498616889953787)	1.0	z	1.12826
20	N	A	M	M	B	8	6	shapes	B	3	True	10	(7.390480705494781, -7.9378677309383008)	(7.1332551034703897, 7.3697984187963108)	(-0.9538331676983729, 0.039453596158171678)	(-2.5642344380759976, 4.9565217228626786)	1.0	z	1.27596
21	M	B	N	B	M	4	0	shapes	M	3	True	10	(-4.8522526002481783, 1.3443311243271996)	(-7.3389108829024616, -7.4438881025323393)	(4.933077937769772, -6.0999718816349819)	(4.0892615900763829, 7.5819028274776663)	1.0	z	2.04743
22	M	A	A	M	B	4	1	shapes	A	3	False	10	(5.0137716868806308, -8.673693181252542)	(3.3985393251250215, 2.4335597466757228)	(-3.7932476678684939, 7.6619591970493879)	(-4.9400974643460849, -7.9911215212579609)	1.0	slash	1.27908
23	M	A	B	M	B	8	2	shapes	B	3	True	10	(-0.65461275449274758, -6.8831847394669508)	(-5.3136920263177885, 7.109770149619635)	(5.9730863930189493, -7.5695971331639118)	(7.9324158211479556, 0.1897721383562434)	1.0	z	1.39598
24	N	A	A	A	M	8	3	shapes	A	3	False	10	(8.4422964562457139, -7.2783841448219455)	(-6.3756187904354809, -8.3930797335117049)	(-4.1653736685200453, 4.3551805078742767)	(-4.4205931221501213, -0.59351762326621404)	1.0	slash	1.11412
25	M	B	A	B	A	8	7	shapes	A	3	True	10	(-2.96594916636516, -2.1041522860728614)	(-6.5279378710465501, -4.6991683707987848)	(-7.3258587110115325, 7.3156935025314667)	(5.7049439907919943, -4.0263672710818721)	1.0	z	1.77586
26	M	B	M	M	M	4	2	shapes	M	3	True	10	(1.6360939211349876, 8.4638141226604056)	(3.9250101131699076, -7.5280521023776226)	(-0.54231512498750156, -6.67630065014355)	(-5.7747746327285601, 0.31725811855338648)	1.0	z	1.87136
27	M	B	B	N	B	4	1	shapes	B	3	True	10	(5.9374543359691145, -5.147849460798243)	(-7.2458467322726996, -1.2323394942247319)	(4.7480408466911577, 5.7951632399387609)	(-3.0716634603948281, 5.1046095531732245)	1.0	z	1.09101
28	N	A	M	B	N	8	4	shapes	M	3	False	10	(0.64315218258752616, -6.6859239531378316)	(-4.9097025609937841, 4.9631781869187535)	(2.5180707651360432, 0.3615518680312455)	(-7.6563115742693295, -8.1518341405593713)	1.0	slash	1.08668
29	N	A	N	N	N	8	3	shapes	N	3	True	10	(-1.3805081709453599, -5.2464342520331115)	(-5.7486611787354915, 8.5895337610048692)	(8.4369026302133214, 1.0710710831721197)	(1.1989210524467282, 2.4115265992579893)	1.0	z	1.87417
30	M	A	M	A	A	8	1	shapes	A	3	True	10	(7.8441690396763946, -4.5929743274618389)	(0.65587694690370846, 8.4355599858753756)	(3.8333162889425818, -4.3012435987700934)	(7.1529984731705891, 8.6948309728307898)	1.0	slash	3.47175
31	M	B	M	M	M	4	0	shapes	M	3	True	10	(0.50438046225009181, -6.747916853303912)	(-4.7037052890016033, 1.5691346918186522)	(-2.545457813276971, -2.6226792298842598)	(7.8575954569350728, 4.1405478440188368)	1.0	z	0.971316
32	N	B	N	A	A	8	5	shapes	B	3	False	10	(5.1292819466828998, -4.3555609375661417)	(-2.8029720085785703, -1.7653296672153775)	(-1.2758171077340936, 6.0912158874677313)	(7.4991565013618633, 0.35213582751600114)	1.0	slash	1.64484
1	O	C	D	P	D	8	1	shapes	C	4	False	10	(-8.5086831652220702, 8.2021891141970933)	(-5.3355020973819993, 2.2899552292339536)	(8.3720729050302793, 2.6892179875805411)	(5.4791119308072513, 7.8272179429721369)	1.0	slash	1.38852
2	O	D	P	P	D	8	5	shapes	C	4	False	10	(-3.036394247361895, -2.8897489391918798)	(-0.0014312880734728139, -5.76923334544834)	(7.2515363324962365, -2.1493613041926221)	(8.6677537322594063, 6.9665331384953699)	1.0	z	1.01223
3	O	D	P	D	C	8	1	shapes	D	4	False	10	(-1.319307107905785, -4.6961382144054831)	(-4.8179873689835819, 7.9867796077188018)	(4.4481555005293707, 1.4473205811291514)	(-4.6101487932938614, -0.32773870811504047)	1.0	z	0.989774
4	O	D	P	P	O	4	1	shapes	D	4	False	10	(3.0134664669331581, 3.0165159338278968)	(-3.6656656159694263, -1.3624885561269338)	(0.18948892725453526, -6.6759992465423146)	(-2.4079018045140437, 3.5735313119786341)	1.0	slash	1.08123
5	P	C	O	O	D	4	1	shapes	C	4	False	10	(2.0096954607003976, 5.0237972561326156)	(0.69811922382133673, -7.417037128723587)	(-5.3751466603789542, 5.1134985591203694)	(-3.6640497013428641, -5.6577139600461326)	1.0	z	2.21908
6	P	D	P	O	D	4	2	shapes	P	4	False	10	(-2.3563555731526362, -0.67879423598479249)	(2.0886588546428406, 7.6030039983596325)	(0.52739259073107014, -4.8903035578537182)	(-3.6271233292112859, 7.655790164964948)	1.0	slash	1.17646
7	O	C	P	O	C	4	1	shapes	C	4	True	10	(4.4185427687291554, 7.9763767247232309)	(-6.6494018069470222, 0.034818322318983519)	(-0.62699209223604946, -1.4933088095917775)	(2.5903143459106825, -7.7712394704503716)	1.0	z	0.808199
8	P	D	C	C	P	4	1	shapes	D	4	False	10	(-8.6025512040244951, -0.87984349492757818)	(-2.9270959763828337, 3.0553261107578784)	(4.8585449979908528, 3.3885676830527789)	(6.2212711209767271, -2.0954810283675762)	1.0	slash	0.935887
9	P	D	C	C	P	8	6	shapes	C	4	False	10	(5.3230560341445852, 0.25034352929068859)	(-6.8442291244466009, 7.4085033917593854)	(2.0891892040811015, -5.3113872743643373)	(-7.3286399907400783, -2.635137852574803)	1.0	slash	1.08126
10	P	C	D	O	C	8	5	shapes	C	4	True	10	(1.703132396702042, 0.032049333541802838)	(-6.4406052990423355, -1.7567910604786761)	(-2.2493894583808132, -5.5812381971284557)	(8.4674767921954661, -4.7387017131205385)	1.0	slash	1.20512
11	P	C	O	C	O	8	5	shapes	O	4	True	10	(-1.2418389381681454, -7.7757710107157703)	(-2.5067451959978868, 7.5338984186255189)	(1.3398284386841119, 5.9959052548393892)	(6.1805013331652479, 1.43739777019257)	1.0	z	0.920606
12	O	D	C	O	C	4	2	shapes	C	4	True	10	(-3.937559678392403, -2.4969971491774734)	(4.7142826950647851, 2.9852254780999701)	(6.7474208584202149, -4.2476261461245954)	(-3.162340580545024, 4.8401879682932822)	1.0	z	1.83434
13	P	C	C	D	C	4	2	shapes	C	4	True	10	(-4.05328904509296, 1.3357134704484395)	(3.7846545762683448, 0.14688313811778464)	(-0.87315378389718035, -5.200379079167047)	(5.1032487228837962, -7.33408266512882)	1.0	z	0.917912
14	P	C	D	P	D	4	2	shapes	D	4	True	10	(1.7617821975048553, 3.4643695379575554)	(0.37722094507277681, -8.0792376928704162)	(-2.2482172293239477, 5.816303595148808)	(-6.8113911236829878, -5.6917841654719012)	1.0	z	1.49554
15	O	C	C	P	O	8	3	shapes	P	4	False	10	(5.5604298671401704, -4.0954213120329968)	(-2.2662407429856373, 3.8387044735825597)	(-0.38451241547905823, -7.1003464909968148)	(-4.146889999955178, -3.6034075891891328)	1.0	z	0.993035
16	P	C	C	O	C	8	6	shapes	C	4	True	10	(-2.9991073990681691, 3.0111671409485723)	(-2.9638902817701984, -1.2901839075499826)	(0.56969341245203431, 5.4135637290538643)	(6.1058361792910798, 2.4221299133537944)	1.0	z	0.974754
17	P	D	C	D	C	4	2	shapes	C	4	True	10	(-3.3230542740336979, 2.4511034625970751)	(1.4240921605948031, 7.9524695485442081)	(-7.2683047836059789, -0.70572257120314497)	(4.387311444047711, -8.0961653769049562)	1.0	z	0.990558
18	O	C	O	P	P	4	2	shapes	O	4	False	10	(-4.5178408027986077, -8.3828055602403708)	(-6.0824893753201845, 1.5882715942498429)	(3.7751990259447314, 1.7626375113776458)	(2.2548254592715544, -2.510454945919645)	1.0	z	1.94616
19	O	C	P	D	O	8	1	shapes	C	4	False	10	(-7.8239995904450277, -5.3149278781517859)	(-3.171156964597504, -3.6595000651696576)	(8.4476950303841249, -2.4000666066848364)	(3.4043995137176317, 8.0248187612860349)	1.0	slash	0.697768
20	O	C	P	P	P	4	2	shapes	P	4	True	10	(6.6903430518991254, 3.1339155800615952)	(-2.1887070585601416, 1.5230028546036625)	(2.2282358636140671, -8.1297652079718254)	(-3.4211652293952852, -5.1480230569148038)	1.0	z	1.84726
21	P	D	D	P	P	8	7	shapes	P	4	True	10	(8.7056331809471672, -4.1819988418360268)	(-0.85573414078870069, 4.8453096662024944)	(-3.0871676071704748, -2.4184789351609046)	(8.5344050609559545, 6.9009467202636632)	1.0	slash	1.34688
22	O	D	D	P	P	4	0	shapes	O	4	False	10	(-6.5650731879292907, -2.4471374150516718)	(3.277024489631259, 5.3456391489326496)	(8.2097793044455578, -8.5060527995084279)	(-2.4165305219894755, 2.9745150599664658)	1.0	z	2.16
23	P	C	C	P	C	8	2	shapes	C	4	True	10	(-1.2745434575211627, -6.8853589583352637)	(-1.3159409156365163, 7.8182025016549623)	(0.96799865246121719, 1.442092297446548)	(-7.4935195376289565, -7.740465571534263)	1.0	z	1.07013
24	P	C	O	P	P	8	0	shapes	P	4	True	10	(-8.6462332946686686, -3.6324775336444963)	(-4.1557392916308773, -7.008350012360542)	(8.2216999873144978, -8.5331165832574349)	(-0.79904649713267517, 8.4482575228156307)	1.0	z	0.789726
25	P	D	C	D	C	8	2	shapes	C	4	True	10	(-5.1546572706593476, 5.4014113621804469)	(2.3939108663249318, 4.4760589639604369)	(-5.0182623176728498, 0.4618178238048678)	(0.045631942326533448, -5.2171530711139393)	1.0	z	1.59741
26	O	D	D	O	O	8	5	shapes	C	4	False	10	(-5.9262381463516114, 7.3304774910209005)	(-0.99209110138131873, -0.20025437898633314)	(-6.7576232148523872, 2.9261567949109804)	(7.6167058139959032, -7.8829587737572631)	1.0	slash	1.32297
27	O	D	D	D	C	4	0	shapes	O	4	False	10	(-4.0144442857807121, -1.2085967580036794)	(4.4523965717018914, -4.5230314806557281)	(-6.2907296103532335, 6.1581479277194227)	(4.3793216327578417, 4.5929602164388879)	1.0	slash	1.0366
28	P	D	P	D	P	4	0	shapes	P	4	True	10	(4.5769319117134817, -4.9850123164865607)	(-7.2529760105466332, -4.5936890465531279)	(-2.3696201369081509, 3.7961963750538565)	(1.2601624318518923, 8.2985838070679421)	1.0	slash	1.42435
29	P	D	O	D	D	8	6	shapes	D	4	True	10	(0.047497505395998729, 1.6996790434933207)	(3.6701615709511017, 3.905210697472981)	(-7.2968533389453007, -4.382122247666568)	(3.7492288281826696, -8.0351286536235786)	1.0	z	1.39176
30	O	D	D	P	D	8	7	shapes	P	4	False	10	(-3.6362001096660972, -6.5999041388877391)	(7.4861205049168724, -0.15982192221441771)	(-3.5137415673747077, 4.2175502973890069)	(-0.75263704795353092, -0.39293039065627156)	1.0	slash	1.00544
31	P	D	D	D	O	4	3	shapes	D	4	False	10	(3.7141714327414661, -0.67337908216012821)	(-4.9716911557547832, 3.7739062324989181)	(7.0556390209021185, 2.2579277849636092)	(-0.25526311290476755, -6.0405591867604933)	1.0	slash	1.06311
32	O	D	C	O	C	4	2	shapes	C	4	True	10	(-6.78003869932272, -6.2574515428367574)	(0.29651448450711193, -1.8895468056031044)	(-2.3296012333761524, 5.4016912777114356)	(7.4536494495867558, 7.5365527851856058)	1.0	z	1.00477
1	Q	E	E	E	F	8	5	shapes	E	5	False	10	(-1.4226993960360144, 8.4150222356090794)	(-8.5934057040145113, 2.0926243895923271)	(0.04606471661917233, 2.3808742186271523)	(7.4250432637143113, 6.6225455741914701)	1.0	slash	5.72419
2	Q	F	E	R	Q	4	1	shapes	F	5	False	10	(-1.7750641891869678, 7.2607502464919378)	(5.485601666825902, 2.1110788627332635)	(-4.8370603048874994, -4.0916211877098672)	(1.2820936063766197, -5.6001316763773676)	1.0	slash	1.2935
3	Q	F	R	Q	F	8	4	shapes	E	5	False	10	(-2.9732981418054587, -8.4767027873993186)	(-5.5794334783477879, -4.3140657554285031)	(7.7806343638875965, 5.9382183596583449)	(2.623923857219788, -4.2649129660960554)	1.0	z	1.32712
4	R	E	R	F	F	4	3	shapes	F	5	True	10	(-4.1911662078587817, -2.7934164083857453)	(0.99946932605672067, 8.4420938034660793)	(-2.9899777008975486, 4.777335376137108)	(4.4385512464595287, -6.3177326627840102)	1.0	z	1.80087
5	R	F	R	R	F	8	3	shapes	R	5	False	10	(-6.8608633064844806, 2.8200229540686248)	(3.9412446940684873, -4.3184346997753345)	(-3.2522197661142656, -6.5052483616343348)	(2.2328718788233424, 8.6178744031826255)	1.0	slash	1.52619
6	R	F	Q	R	R	8	3	shapes	R	5	True	10	(4.5952452818893104, -2.7189458268699163)	(-5.0597273980954292, 1.2785919665984871)	(-3.1722202160939759, -5.9363213428897588)	(-0.74777683821390184, 7.6837727669122025)	1.0	z	1.83407
7	Q	E	E	R	Q	4	0	shapes	Q	5	True	10	(-5.8264070093176139, 7.1972582882617093)	(2.5093294151221226, -7.7516877708083154)	(-4.8255068637945238, -7.9629767609426878)	(2.2897334923357473, 5.1863456936979961)	1.0	slash	1.42154
8	Q	E	F	Q	F	8	5	shapes	F	5	True	10	(-6.4807962324941926, 1.5915601611913299)	(4.7085411982662908, 3.1619033926884637)	(8.6244668518563294, -8.1706768433013188)	(2.6141206413079168, -6.4673894983832119)	1.0	z	1.25516
9	R	F	R	F	F	4	3	shapes	F	5	True	10	(3.0374606910202946, -7.1957301063936034)	(4.3748275015917546, 8.5827366127633731)	(-0.87262696479397128, 3.0949154779695505)	(-3.2816974604399434, -0.96243481758436022)	1.0	z	1.03084
10	Q	F	E	R	F	4	1	shapes	F	5	True	10	(0.34530163453780283, -6.6900637862329368)	(5.6513219841752473, 6.573228958413937)	(-3.148067530361133, -1.3669013707955875)	(-0.39968598845098491, 3.5943147621161238)	1.0	z	2.07437
11	Q	F	E	F	Q	8	2	shapes	E	5	False	10	(-1.4449635623309947, 2.4483555105852659)	(6.4896914711415601, -3.7928789671497913)	(8.2066801700091894, 4.3420924467836954)	(-2.4723067807435966, -5.6551674114383292)	1.0	slash	1.03209
12	Q	F	E	Q	F	4	3	shapes	Q	5	False	10	(-1.5899817703879915, 6.3333433289675192)	(-2.2907949541218864, -8.0713432570805725)	(7.1056090593009866, 2.7918703290650555)	(3.646066929205622, -3.9120397885847371)	1.0	slash	2.04364
13	R	E	Q	E	F	4	0	shapes	R	5	False	10	(-6.6073281944340607, -3.3833339916782554)	(7.4635229761310669, 1.7954983925329433)	(-7.9202441197923079, 3.601150182518488)	(3.7196068955709745, -3.0177737777918479)	1.0	slash	0.869126
14	R	E	E	F	R	8	0	shapes	R	5	True	10	(4.1520311629581474, -1.2702229194454677)	(7.5789796237521827, 5.9784891232597044)	(-7.9006752878862674, 3.5586426048990631)	(5.2939219881019142, -5.5671437495846696)	1.0	slash	1.99477
15	R	E	E	E	E	4	1	shapes	E	5	True	10	(1.7837264306588665, 0.99550862841505428)	(5.3313789971137791, -3.8823621197329503)	(-6.559985373884281, -6.8428701568135217)	(-7.0517396369081471, 2.8884825898244291)	1.0	z	1.75845
16	R	E	Q	Q	F	8	6	shapes	Q	5	False	10	(0.91343116289840864, 8.5283252435133932)	(-2.6512157337224647, -3.2241770007180746)	(-7.5738076530064937, 7.4341699918647741)	(8.6062772528083364, 7.4297748565368771)	1.0	slash	2.09988
17	R	F	F	Q	E	8	7	shapes	E	5	True	10	(-5.3442570754592555, 8.395038695474458)	(-2.7147058263008077, -0.17540701934759007)	(2.5905401838667483, 5.4455118326376653)	(8.1611017022132692, -7.2894755400138536)	1.0	z	1.78168
18	R	E	Q	F	E	4	3	shapes	F	5	False	10	(2.1658454970736667, 6.7222084329612031)	(-8.4580204849035709, 2.7203633578851267)	(6.9480643448618302, -0.78642760548100554)	(-3.9388107231043845, -6.5403332860523697)	1.0	slash	4.30715
19	R	E	F	F	R	8	7	shapes	R	5	True	10	(1.6473520143792566, -0.82086478719620803)	(4.3178401033070255, -7.1217817834902331)	(6.9227106724968657, 8.5995609894255409)	(-4.1138779933766942, 4.5909768054099338)	1.0	slash	1.12861
20	Q	F	E	R	E	8	5	shapes	E	5	True	10	(1.4513790073414725, -6.4601665998041717)	(-7.2038369209364461, 1.7460877592549267)	(6.0364121803896733, -5.1907882344143879)	(2.56918169653067, 1.7310814277678901)	1.0	z	2.03615
21	Q	E	F	E	E	4	3	shapes	E	5	True	10	(8.5223687893308018, 2.9327116725444142)	(-5.146781252458795, -6.3402837259202407)	(-5.6880634478137573, 8.0766378279306252)	(3.5355036647634766, -5.7944405115740869)	1.0	z	1.2456
22	R	F	F	F	F	4	3	shapes	F	5	True	10	(0.082369412395792097, -1.7903937029281334)	(-0.099964960581083062, 2.6263765589394694)	(-3.1614795619225839, -6.2972444533815271)	(1.1055689818192551, 6.548159811568631)	1.0	z	0.999243
23	R	F	R	F	Q	4	2	shapes	R	5	False	10	(4.75778579949068, -4.43972314760813)	(-4.5545120024712666, -1.2480853458985051)	(-2.178520404826906, 3.0322527409621269)	(8.2437735751689019, 0.29661830484567275)	1.0	z	0.840967
24	R	E	R	F	F	8	7	shapes	R	5	False	10	(2.0077588569669054, -0.21583408844298191)	(-1.6381674804861053, 7.7457079696443927)	(-2.9433991744375136, -0.45319216274714691)	(-8.3410449339501085, 8.1082227490587044)	1.0	slash	1.02467
25	R	E	R	R	Q	4	3	shapes	R	5	False	10	(1.8829482603720891, -3.6183845184076642)	(3.2379745657680736, 3.0372686859641096)	(-3.1094846429721903, -1.9814280933024042)	(-3.5513200004005911, 4.3374228832352877)	1.0	z	1.11823
26	R	E	F	Q	F	4	3	shapes	Q	5	False	10	(0.78560837521820304, 8.612999671300031)	(-2.26547900894961, -7.5262229247844727)	(-6.5657174008431918, 5.0320785689115741)	(4.238742667102736, -5.4734295877645476)	1.0	slash	1.03175
27	R	F	R	E	R	8	0	shapes	R	5	True	10	(7.8165322936938857, -4.4822227630551907)	(-7.5000835219570572, -5.5740912999857457)	(1.5599361936545204, 6.8771238748546413)	(-1.3749018571607072, -5.3677211688918378)	1.0	z	2.1275
28	Q	F	R	R	F	4	1	shapes	F	5	True	10	(-2.7073414874265751, 4.9581395563342188)	(-2.8022152070088371, -6.9179598882801008)	(2.6397823377359, 3.1052442039843537)	(7.2102669187344031, -2.5269855102769041)	1.0	z	0.985105
29	Q	E	F	Q	F	8	1	shapes	E	5	False	10	(6.1920226867441563, 8.6851979495885736)	(1.3295050795739769, 3.9276419775410876)	(-1.4738313269087717, -6.8361745637756535)	(-3.6708223979345203, 7.4224686333735761)	1.0	z	1.00064
30	Q	F	R	Q	R	8	6	shapes	R	5	True	10	(7.8261001633280962, 2.4956581115551177)	(6.6804429387528224, -7.4019335345883484)	(2.6090907818231894, 7.0419314349004463)	(0.15581499634373053, -6.5604053204326478)	1.0	z	1.51019
31	Q	F	Q	R	F	8	7	shapes	Q	5	False	10	(1.755190522336358, 1.1266849584374885)	(3.9228518415214779, -2.5615557584329736)	(-6.0670806558571009, 6.63678674089347)	(7.0087745460727771, 5.6837223765928595)	1.0	slash	1.26784
32	Q	E	E	Q	E	4	3	shapes	Q	5	False	10	(3.8569390129342445, -3.1719600650293431)	(2.7151199253655545, 1.3809821667893036)	(-8.407545686061999, 3.0168453008660947)	(-3.1200064328616017, -8.5278872877457257)	1.0	slash	0.935391
1	N	B	M	A	N	4	0	shapes	N	6	True	10	(7.2315192756294699, -7.5795397631519545)	(-5.2980416182473924, 4.1930415163002355)	(-8.0132739274538078, -3.0840922546086755)	(5.0283549804810779, 2.1484346441831388)	1.0	slash	1.06524
2	N	A	A	N	M	4	3	shapes	N	6	False	10	(-3.2900747442519247, -8.7213125997240937)	(-2.5398120319583803, 2.9772831993487099)	(2.9143103238353589, 1.8148778242711572)	(8.2114687647654847, -1.3302526977491)	1.0	slash	1.47091
3	M	A	A	M	A	4	2	shapes	A	6	True	10	(1.2446349680679631, -5.7405973236443488)	(3.2701039703875683, 3.1619433998872193)	(-0.16445087886647336, 6.3894116826312626)	(-6.1978455829233505, -0.23755809133908379)	1.0	z	1.27451
4	N	A	N	B	M	8	6	shapes	M	6	True	10	(-5.5743830580548996, -6.0035294547450526)	(7.8904541704308819, -3.5033231266445517)	(8.4472752907866315, 8.119233578978811)	(-2.732838695328482, 0.51234159348991604)	1.0	slash	1.92794
5	M	B	B	M	M	8	6	shapes	B	6	False	10	(2.4800033829177757, 6.8129344601165496)	(7.2286091384657478, -1.7666323542332467)	(-2.6808647947491071, -4.5443979050405021)	(-8.6631956107255164, -1.1459871474236154)	1.0	slash	1.94756
6	N	B	B	A	M	4	3	shapes	A	6	False	10	(-4.6037831809095513, -0.36485835711513914)	(1.6723748745376454, -4.3693768190777149)	(3.9836573161688786, 3.0118168231196449)	(-4.7386327032646056, 7.9451214411520574)	1.0	slash	0.823296
7	N	A	M	M	N	8	2	shapes	M	6	False	10	(-3.0803487696858225, -8.6061147398335045)	(-2.0276304935469209, 6.6617317069257496)	(4.898040754858906, -0.25688074217454826)	(1.8864427041749483, 8.5387104075000337)	1.0	z	0.862654
8	M	A	B	B	B	8	2	shapes	B	6	True	10	(2.441299542509519, 2.0366234458252741)	(7.8053610589905951, 1.409310085361092)	(6.2151878302132957, -6.7401612108421443)	(-8.6133629165946957, 0.80663925144784443)	1.0	slash	1.16644
9	M	A	M	B	N	4	0	shapes	M	6	False	10	(-3.9779016419519531, 7.6897823421398606)	(4.8382762928824885, 0.72883335907556557)	(6.5666306273904382, -5.325646971080884)	(-3.6295123513012584, -3.785624043944221)	1.0	z	1.59219
10	M	A	A	N	M	4	3	shapes	N	6	False	10	(8.5362069063359307, -2.7439082364741019)	(2.5742083877851556, 0.2880611323458826)	(-3.6026408281692257, 0.83121181116008458)	(-0.10508618777263479, -6.0746628510578162)	1.0	slash	2.3718
11	N	A	B	M	M	4	3	shapes	M	6	True	10	(-6.6124054106763452, 2.2414672252607151)	(-5.6024769702136759, -7.5331744174229947)	(1.5790728258955102, 4.9187948243090869)	(7.3268090538985078, -4.4977628924128048)	1.0	z	1.15526
12	M	A	B	M	B	8	4	shapes	A	6	False	10	(6.5530113710423699, -4.1063675415216974)	(0.30263538457800365, 6.9426693319987596)	(-5.9034397447517186, -6.3100401444717367)	(5.0261000363481756, 4.4011317466486144)	1.0	z	1.75077
13	N	B	N	N	B	8	5	shapes	B	6	True	10	(-8.10147636293798, -7.4140174140937498)	(2.9634047720169185, -4.7927317196094164)	(6.5879564862529083, 1.8233436243504659)	(-0.8249311952617937, -0.96615959427600639)	1.0	z	0.964314
14	N	A	M	N	A	8	6	shapes	A	6	True	10	(-6.7804388646150784, -2.0573060636291718)	(0.0073118985907569822, 7.9717016041127664)	(8.3867377103965985, 2.0625473731503092)	(3.7254637213653048, -4.8624755501794965)	1.0	slash	0.936122
15	M	A	M	N	N	8	3	shapes	N	6	True	10	(5.9830921328905653, -4.080503797066152)	(-1.4100823374635238, 7.6404259416467966)	(1.9091208944878755, -7.2404019764844705)	(1.8622398567591567, 0.71569039017989056)	1.0	z	1.26569
16	N	A	B	N	M	8	1	shapes	A	6	False	10	(-6.830148412971818, -2.7079883512537855)	(-0.85657777722077721, -0.4472799424701428)	(-8.1681066109346236, 3.8401606542250075)	(5.6248827496963045, 7.4303431992266376)	1.0	slash	1.09736
17	N	B	B	B	M	4	2	shapes	B	6	False	10	(0.9426467551383535, -2.8592794216073409)	(7.454236457343935, 2.0377016657435885)	(-1.6259218277067662, 7.8032466019955464)	(-6.8780643433057955, -2.1082060191161673)	1.0	slash	0.721005
18	M	A	N	A	B	8	0	shapes	M	6	False	10	(1.9880840689851844, -6.3841612923066391)	(0.54790998119413814, 5.7391006719261224)	(-8.4838657062125442, -7.3329511111009351)	(8.2285424375708303, -6.5304238541881929)	1.0	slash	2.46856
19	M	B	B	M	M	4	3	shapes	M	6	True	10	(-0.87328002675545147, 8.6297282897462608)	(-2.5482393687593126, -8.0825934943379369)	(4.1964037659276006, -1.3536290590271385)	(6.9276496341803711, 4.2195298664827874)	1.0	z	5.01592
20	N	B	B	N	A	8	1	shapes	B	6	False	10	(3.6429460775375837, 7.5404360962887083)	(8.3641781232783217, -4.6651755882414463)	(0.25859514656451132, -7.8045310274131889)	(-4.8556611701642467, 6.4949925312519561)	1.0	slash	1.32142
21	N	B	B	B	M	8	7	shapes	M	6	True	10	(-1.0726147165634057, 2.2473531155615944)	(-2.7928560581992006, -8.1214071981218332)	(-2.1893708933701648, 6.9710542079070059)	(-3.5445871504473301, -2.9329489326299401)	1.0	slash	1.23698
