TrialNumber	stim0	stim1	stim2	stim3	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
7	M	A	N	M	A	4	3	shapes	M	3	False	5	(4.7717439484199033, 7.1052173769153004)	(-7.8293418867730846, 3.3065939349872995)	(-5.5554926060079204, -5.8026919238889638)	(7.4052037877478512, -3.0647675260630578)	1.0	slash	0.560243
8	M	B	B	A	B	8	1	shapes	B	3	True	5	(1.7753932267825778, 3.6389443636248977)	(-7.5843788407700075, -1.8197204641443472)	(4.6206406691117667, -4.8340282531593886)	(-3.0932213636837407, 8.0159607428587591)	1.0	slash	0.957925
9	N	A	B	B	A	4	0	shapes	N	3	False	5	(6.1451357165097065, -8.4448131615337463)	(-2.5626849247751737, -7.7775708483271799)	(-2.3470093386019171, 8.1487557654818232)	(1.4159629640817002, 1.583469097513408)	1.0	slash	0.935712
10	M	A	A	B	B	4	3	shapes	B	3	True	5	(-3.7718532188445062, -1.0426702221374287)	(0.15294315483851761, 0.19884294216971021)	(-3.0872308869274017, 4.9856450436405968)	(8.7110250371370626, -2.5357055023010746)	1.0	z	0.543132
11	N	B	A	N	M	8	1	shapes	B	3	False	5	(-1.1190599063029731, 7.4995208571474841)	(1.5278570319619185, -0.28037707409922774)	(-5.1222481857120528, 4.3222317828490731)	(-7.2080178236234875, -0.32116893261556356)	1.0	slash	0.632996
12	N	A	N	A	B	8	0	shapes	N	3	False	5	(-6.1177222458134963, -4.9837034112187482)	(3.3738803043685284, -5.4849477131662638)	(8.3471285728137659, 2.9392496059751352)	(1.6210160969532872, 6.6150458134627819)	1.0	slash	0.630665
13	M	B	A	B	M	4	1	shapes	B	3	False	5	(3.1377008498934753, 7.5702084549403068)	(1.3153904231187266, -0.25501005309986624)	(-8.5263177623017317, -0.17205164816406793)	(-3.7441333092761306, 0.32090315978546968)	1.0	slash	0.730258
14	M	B	N	A	A	4	3	shapes	A	3	True	5	(6.2252960099772867, -4.2897002858635007)	(-7.004570128465148, -4.416306217246496)	(-8.6956824545854907, 5.3473195378213614)	(5.0204680268209394, 0.48421415399733192)	1.0	slash	0.882072
15	N	B	A	A	B	8	5	shapes	M	3	False	5	(3.5496978354711111, 0.20140317365724059)	(-5.4749629135471132, -3.6535796770021314)	(-1.6922634067692544, 8.2091419076228256)	(6.7298174396471371, 3.2596832944216132)	1.0	slash	1.16558
16	M	B	M	N	N	4	0	shapes	M	3	False	5	(0.81757225088337826, -5.3003406572462142)	(2.6709881088878298, 0.60587653855565549)	(-6.8941510512090529, 1.2032365982730049)	(-8.6445732758195639, -3.1104592411051675)	1.0	z	1.40732
17	M	A	A	A	A	8	3	shapes	A	3	True	5	(0.17456483161528169, -7.0253323613583705)	(-6.9006966178209668, 6.6429139054807749)	(2.4967705716480779, -2.1984312706153375)	(-2.6944622429999159, 2.1282011910870366)	1.0	z	0.770731
18	M	B	B	M	N	4	3	shapes	M	3	False	5	(3.708248596937521, -7.3773071326716284)	(-4.4283324647613176, -4.7291953246765184)	(-1.3939766277612939, 3.5440649377585842)	(3.8325461318999547, 4.0779769278710383)	1.0	z	0.962629
19	M	A	B	B	B	8	5	shapes	N	3	False	5	(-4.7865858828948866, 5.5965558093849666)	(0.41991682221087601, -8.6959690614157203)	(1.2402973704040736, 1.7170646110189338)	(-7.9285588567180678, -7.7836373074842449)	1.0	slash	0.662302
20	N	B	A	N	M	8	3	shapes	N	3	False	5	(-6.0091140328537618, -4.7817319662804927)	(-4.4054520854088244, 6.8506106864326544)	(8.0083722283498737, -1.0716699564252892)	(1.2156193886619153, 2.1342714519105588)	1.0	slash	0.765308
21	M	A	N	B	M	8	6	shapes	M	3	True	5	(-8.4004863380671697, 3.9368798588499843)	(-4.5972125546731881, 2.0671549161726368)	(0.0043503934299113922, -2.6882394027569534)	(-2.5620129176245454, -7.2425904270230044)	1.0	slash	0.481406
22	M	A	N	M	B	4	2	shapes	N	3	False	5	(7.274382614925532, 6.4275781500197589)	(-6.3781682549851846, 1.5108990634704291)	(1.060679391774535, -4.6010564573091477)	(-4.4792894215951486, -7.6847918714721333)	1.0	slash	0.762369
23	N	B	A	A	A	4	1	shapes	B	3	False	5	(-5.5496291166338523, 7.3500584174743224)	(-0.93041516213932951, -0.98726262567772327)	(6.7164775584671688, 1.871966656595097)	(0.072694447872816426, -5.7695931820932493)	1.0	slash	1.13075
24	M	B	B	A	B	4	3	shapes	A	3	False	5	(-5.2592655511903494, -0.61763428778185059)	(6.1341732759820786, -2.9505188782697509)	(-3.0751190378347104, 4.7524532659639647)	(6.7678414803104747, 5.6680678841250298)	1.0	slash	1.31441
25	N	B	N	M	M	4	3	shapes	M	3	True	5	(7.174949284146134, -6.9489861713570766)	(3.8959803594253337, 0.28271154684686373)	(-6.6142809285635309, -0.88849082365348941)	(-4.6091331944398934, 6.126023083869562)	1.0	z	0.702095
26	N	A	A	M	M	8	5	shapes	M	3	True	5	(3.5361695833135034, 6.6931979678656184)	(1.5586752951584479, -5.017101180173686)	(-0.54125129544451234, 6.2283499484491731)	(5.8870607664765071, -1.4853434933105953)	1.0	slash	0.581722
27	N	A	M	A	N	4	0	shapes	N	3	True	5	(1.0590016346919988, -5.3958846538120291)	(-4.1997624695606781, -5.9104078160854083)	(-0.80502854696344617, 7.8002838372301433)	(2.4624090348767371, 1.8100549070178964)	1.0	slash	0.659294
28	N	A	N	M	M	8	4	shapes	N	3	False	5	(-4.2699900854282324, 2.3596796955463883)	(7.978868770786633, -1.3280096115834068)	(-1.2421448819421883, -6.2636475448529829)	(-5.4361950044187184, -7.2848332076263613)	1.0	slash	0.429134
29	M	B	B	N	B	8	2	shapes	B	3	True	5	(-8.1965252333948175, 3.5436082522578118)	(-1.2726419176392287, 4.7201251040723751)	(-2.1744139571015557, -6.9454053745235393)	(3.8293687614213763, 5.8320847824104725)	1.0	z	1.18888
30	N	B	A	A	B	4	1	shapes	B	3	True	5	(2.171711494354172, -6.4001765083717661)	(7.6285507506543837, 6.735580096866407)	(-4.4184068837511044, -3.3941360191894452)	(-1.5002163895098626, 2.5228238348095999)	1.0	slash	0.462526
31	M	B	N	N	B	4	1	shapes	B	3	True	5	(-1.3334425943205543, 3.1610178297808567)	(4.6889838769505161, 8.5248835264694272)	(6.965943499754216, -1.5584675330199254)	(-0.2084485661969957, -5.7907839468721827)	1.0	slash	0.787971
32	M	B	M	N	A	8	0	shapes	M	3	False	5	(-4.8288353045487389, 1.306506737453164)	(6.5850897372631305, -0.47837861663438375)	(-4.1247472542751069, -6.1979428745203702)	(4.4550770440973491, 8.5922292090444508)	1.0	slash	0.595788
1	P	C	O	D	O	8	7	shapes	C	4	False	5	(-2.1630353593131861, 8.6133857572413497)	(1.4279463034277544, -5.4868770044285142)	(4.6720446773816722, 2.282190379919216)	(-4.1480979937192632, 2.9349425688137565)	1.0	z	1.39723
2	O	C	O	D	O	8	3	shapes	D	4	False	5	(-7.5375530433814539, 5.7940284392195061)	(-3.4877914234138778, -0.90872179277491494)	(-0.36275335857206592, 7.6358534454922129)	(5.9775119379577877, 7.1233216278096894)	1.0	slash	0.930938
3	P	C	D	P	C	4	1	shapes	C	4	True	5	(-2.5763919742509893, 0.051769391503109219)	(4.3003882303550771, -4.9691629056207578)	(4.4971064700927368, 7.7397692231089259)	(-8.579728771071947, -5.6757284068622749)	1.0	slash	0.938587
4	P	D	P	D	D	4	1	shapes	D	4	True	5	(-0.88582085266747335, 7.6238411833651263)	(-7.6416005237521167, -0.76097239235872305)	(7.8776815785397858, -4.0028594557987951)	(5.281175343969954, 6.4624924924269607)	1.0	z	0.623484
5	O	D	O	P	D	8	0	shapes	O	4	False	5	(8.2641507108506573, -0.27064203014222343)	(5.1688452460641088, 8.1815978004182703)	(1.0684293051859424, 3.5931361526314785)	(-1.4754871580877298, -5.2037303133828683)	1.0	slash	0.517559
6	O	D	D	P	D	4	1	shapes	D	4	True	5	(3.2704460553988373, -6.7654331166017485)	(-7.468307663827467, -6.0808970302975887)	(1.518910584112044, 6.5869259864637382)	(-3.8129343780626597, 1.7029493304869998)	1.0	z	2.63152
7	P	C	C	C	O	4	3	shapes	C	4	False	5	(2.4551491584644545, 1.511947183523672)	(-5.6799957433440147, 0.76021233176074965)	(8.3914928290066726, -1.3386608651250986)	(-7.5298908980800778, -4.8581930819613639)	1.0	slash	0.499185
8	O	C	P	D	C	4	1	shapes	C	4	True	5	(-4.403694127878337, 7.6313134147046569)	(-0.0042838401582603325, -8.1244046183717114)	(3.4026409448029096, 0.48142695363387666)	(5.1399198076288766, -3.6608029992441322)	1.0	z	0.816725
9	P	C	D	P	P	8	7	shapes	C	4	False	5	(1.6894072688711184, 1.3173225298802578)	(-5.1703599651961554, 2.6700369924317577)	(-5.4317035679167383, -4.0088818145682783)	(-1.2041739581385222, 8.5159264622820139)	1.0	slash	0.602464
10	O	D	O	O	O	4	2	shapes	O	4	True	5	(6.8585011493126071, -2.2303371891017916)	(-8.5639965531736379, 7.678851880327084)	(2.8319428944061862, 2.9640131444831699)	(-1.0847035995432615, -1.6334514689660429)	1.0	z	0.868063
11	O	C	C	C	P	4	1	shapes	C	4	False	5	(-2.4430677011503219, 2.9578855427805539)	(-7.7490607610309734, -5.5985914563045123)	(6.5000981021435464, -6.5573435991870692)	(2.2349947442061406, 1.8149865429375218)	1.0	slash	0.76779
12	O	C	C	C	D	4	1	shapes	C	4	False	5	(-7.2126717639259121, -5.6582627954168103)	(7.9480271937255687, 2.2124379158649656)	(-2.3115881311094446, 6.7375769725083074)	(2.9245065621780562, -0.70805079099327095)	1.0	slash	0.855519
13	O	D	O	P	O	4	2	shapes	O	4	True	5	(-5.5766139204342036, 2.7592162537843965)	(-4.4764654969988982, -3.2753214540947369)	(5.749376684798662, 0.10103164607737014)	(0.69309050381742487, -1.1597689269087246)	1.0	slash	0.615119
14	O	D	O	D	D	4	1	shapes	D	4	True	5	(-5.0867102920275435, -7.686108770361642)	(1.153706271751533, -6.7986173132760968)	(-7.0533656136296408, 6.8903648016676531)	(1.1498804123725801, 5.6625351770317103)	1.0	z	0.782728
15	O	D	O	D	C	8	6	shapes	P	4	False	5	(-6.0818916278396662, 1.8804125815748964)	(3.9830468049490921, 4.0045867033274209)	(3.2532737494039168, -2.654933022015908)	(3.29529848988434, -6.8465895135294668)	1.0	slash	0.614465
16	O	D	O	D	O	8	0	shapes	O	4	True	5	(4.421773798840448, 8.2772256750340603)	(4.3438605547823954, 3.6392451663066865)	(-7.3980895977798715, -4.1894539177393515)	(6.891919959836649, -5.4011883535668233)	1.0	z	2.13606
17	O	D	C	D	D	8	3	shapes	D	4	True	5	(-4.7544375234419611, 6.1253586206464234)	(-4.8091893208405176, -3.2934935718047997)	(8.7194933587784362, 3.9428380098977556)	(6.019603878403414, -0.19572591064158473)	1.0	z	2.74539
18	O	C	C	D	P	4	1	shapes	C	4	False	5	(-7.1917401173042492, -1.8089948157961828)	(5.7610239661491214, -7.3508989988222915)	(-2.7078459908110073, 7.9529178802022962)	(4.5278670718664689, 0.61088706233375767)	1.0	z	0.959074
19	P	C	C	C	C	8	0	shapes	P	4	False	5	(-1.738282807330001, -2.0799597858045829)	(-6.4953100767415144, 7.3656536840053377)	(-8.3153964196699715, 1.4307980275556034)	(7.2995517811387209, -6.6133018476250305)	1.0	slash	0.428846
20	O	D	D	C	D	8	2	shapes	D	4	True	5	(-0.19991640953318957, 8.7192224242028793)	(5.4608501844329194, 0.34139357780525081)	(8.217615375742767, 3.294511575207304)	(-2.305324489789176, 3.6036590812335874)	1.0	z	1.54034
21	P	C	C	O	O	4	0	shapes	P	4	False	5	(-5.9357810864947576, -5.0070335136095583)	(-7.7276278163285319, 1.735101004880832)	(7.914799500814933, 6.9082625970734668)	(4.9967381524018748, -1.8656976214392342)	1.0	slash	1.39404
22	P	C	O	P	P	4	1	shapes	C	4	False	5	(-1.3211250680388273, -0.35120853062262647)	(4.5655753061885918, 6.7849404640020872)	(0.22686765979693213, -7.5976406015261775)	(-0.52578173267718142, 7.8390384883637658)	1.0	slash	1.06966
23	P	D	D	O	P	8	3	shapes	O	4	False	5	(1.3390043197081898, -1.6400574638009182)	(0.54244610824903283, 8.0388135354829586)	(-7.4977027938432794, -5.8276470047150193)	(-1.6835601429793883, 1.3373689907611332)	1.0	z	0.301213
24	O	C	P	P	D	4	0	shapes	O	4	False	5	(8.601469257471237, 3.7056854114167948)	(-4.1646071155338849, -6.8657948450566799)	(8.1084919804556677, -7.0335918765435608)	(-0.51975269054389983, 5.178734598892488)	1.0	slash	0.659104
25	P	C	C	C	P	4	2	shapes	C	4	False	5	(6.8369449170311007, -4.5021290380279604)	(-3.9900637706382058, -4.6635206102860689)	(5.6625489052566333, 3.165701584914558)	(-0.0064305638597321746, 6.2050102605887325)	1.0	slash	0.34461
26	P	C	D	C	P	8	0	shapes	P	4	True	5	(8.1978185048510142, -0.2327885706661732)	(-2.8895818355633835, 4.8889169942819173)	(3.2268200639030251, 7.0438105602476195)	(0.34066017032813711, -0.59123446085500397)	1.0	slash	0.95439
27	P	D	P	D	P	8	1	shapes	D	4	False	5	(8.4010628483061751, 4.9692708280588906)	(6.5253425174799649, -6.861570715349532)	(6.1441223096945503, 8.3153486337628841)	(-5.3408220537347901, 0.10443521736071304)	1.0	slash	0.737878
28	P	C	D	D	C	8	6	shapes	C	4	True	5	(4.3675531362552373, 6.4049228036102193)	(0.84994181799160096, 4.3386766778943979)	(5.437298364227324, -6.9807992384400102)	(-3.2563724526246851, -2.4597963604808344)	1.0	slash	0.867706
29	P	D	O	P	O	8	2	shapes	O	4	True	5	(-2.5985011755140723, -3.7808452672083339)	(6.5181952113383055, 1.9691360327390548)	(-2.4531883084636714, 8.2788745709306646)	(5.1544673090533895, -2.4369316972896069)	1.0	slash	1.05151
30	O	D	O	P	O	8	2	shapes	O	4	True	5	(-0.3614715546995857, 7.3882676658374145)	(8.0202691382097058, 5.6912694863870268)	(-6.0309842834295893, -1.4640782207501832)	(-8.0007425701801242, 2.8778075146241804)	1.0	z	0.380988
31	P	C	C	D	C	8	2	shapes	C	4	True	5	(3.2332411199722468, 1.4574833618164753)	(6.4215212776479884, 8.0048770217476779)	(4.2800581682105037, -3.5756923630853752)	(-0.61315218682711681, -2.7172668769966997)	1.0	z	0.790699
32	O	C	C	P	C	4	1	shapes	C	4	True	5	(-5.2581434607203335, -7.6757582845459922)	(2.5916263981939149, -0.20545450891442307)	(-5.4152680999552398, 7.6683113045687215)	(6.2311115194729005, 4.9688420598534471)	1.0	slash	0.698861
1	R	F	R	E	R	4	2	shapes	R	5	True	5	(1.4487868642407662, -5.0982189425531175)	(-1.9175021345439349, 2.5081113656719669)	(7.1689102671162441, 5.8001588897910956)	(-1.8732489660361367, -8.5619399663894207)	1.0	z	0.795773
2	Q	E	E	R	R	8	3	shapes	R	5	True	5	(-1.3799413214259548, -7.6932408243958026)	(-3.2216321473274983, 0.62366365737415919)	(5.8483059934715467, 7.5436836404483927)	(6.536715763666928, -2.3550814694772964)	1.0	z	0.875148
3	R	E	R	R	F	4	2	shapes	R	5	False	5	(-4.1086178816895149, -6.4073026245151743)	(5.00104076891372, 3.9441862570964119)	(8.4273935353601139, -6.8321760105496665)	(-3.5458463539706662, 4.1942724736608223)	1.0	slash	0.583052
4	Q	E	F	Q	R	8	4	shapes	F	5	False	5	(-3.725382394705151, 3.5522001827872636)	(2.8042349886006921, 5.387397862114172)	(-0.89186022885726324, -0.97870528119860634)	(6.433611875067653, -0.21091437612867203)	1.0	slash	0.902945
5	Q	F	R	E	Q	8	3	shapes	E	5	False	5	(3.4128044629956005, 4.0365976665190164)	(-3.2418395670972364, -4.3745434312612561)	(-1.2900204710115322, 2.4980176069119828)	(2.3468516452262733, -2.9689309225864546)	1.0	z	0.40663
6	Q	E	E	E	Q	4	0	shapes	Q	5	True	5	(0.030400239623961767, -2.7278007061473284)	(-0.46118375030975756, 3.758309151383088)	(-7.6895441229936425, -1.5919640256866536)	(2.872322141190903, 6.776427043927379)	1.0	slash	1.20817
7	Q	E	R	E	E	8	1	shapes	E	5	True	5	(4.3542961669932296, 3.4953286195885926)	(7.2234480065008349, -4.1352901790939445)	(-4.073675273761018, -0.77382407126146102)	(-1.8814258652551406, -4.662653192709409)	1.0	z	0.563805
8	Q	E	F	Q	Q	8	3	shapes	Q	5	True	5	(-1.7118278588641864, 6.525399800891309)	(2.3554692582112011, -1.7495714313284862)	(6.5171129859039407, 5.6649941615173187)	(-4.0711474727595469, -3.4151515289459748)	1.0	slash	0.919364
9	Q	E	R	E	F	8	1	shapes	E	5	False	5	(5.1590948091734905, -3.652789922699851)	(-4.694891210002174, 2.7665814646218632)	(7.6059898524330336, 3.4476993556745725)	(-1.1965315981910951, -8.2638219418472456)	1.0	slash	0.827078
10	R	E	E	E	E	8	2	shapes	E	5	True	5	(-3.8513710299466588, 1.9457407341298332)	(-6.7628852823497487, 8.7458330320749091)	(-2.9726042479061281, -4.5198482154237132)	(5.560934272670897, 3.4861247406088207)	1.0	z	2.18663
11	Q	E	F	R	F	4	3	shapes	R	5	False	5	(-4.6851421449305723, 4.7876796406657061)	(1.5592917647464155, 5.9944670934291384)	(7.4408835427327631, -3.9187995146988799)	(-5.9685086391980491, -4.2180217169078249)	1.0	slash	1.99239
12	Q	E	R	E	F	4	2	shapes	R	5	False	5	(-6.2037347163597918, -5.839001681167403)	(8.4505849509910966, -1.1345168871517668)	(-1.0265853166405847, 2.8355746808983451)	(3.6736603347455183, 7.8170154753029166)	1.0	z	0.355985
13	Q	E	E	R	R	4	1	shapes	E	5	False	5	(-3.517012023895477, -0.93000742251941215)	(3.2147332061481819, 6.1491734473228128)	(-4.2641073392820426, 7.7906705209149614)	(8.547302336679433, -4.6847572233329338)	1.0	z	1.14772
14	Q	E	Q	R	R	8	5	shapes	R	5	True	5	(-7.5446646969904725, -1.7928802236542678)	(-3.0581332321475614, -4.7047614963191435)	(0.69239870701222195, 4.6017083551401878)	(4.800029675127341, -1.6484510968246369)	1.0	z	0.747065
15	Q	F	E	R	Q	8	0	shapes	Q	5	True	5	(-6.3784739990001693, -3.9481803854236803)	(2.3949391216699443, 5.2725061640936737)	(7.9392706165841034, 8.2504469555093998)	(-7.3142821714745194, 6.7995163100410245)	1.0	slash	0.882752
16	Q	F	Q	R	Q	8	3	shapes	R	5	False	5	(-7.8482836360236581, -5.39548721885145)	(-1.7257830344597913, -7.2928346427499244)	(1.1134514859765936, 8.546772257869641)	(6.9369785842043576, 3.0057119118527051)	1.0	z	0.663072
17	Q	F	E	F	F	8	2	shapes	E	5	False	5	(1.5621662266974745, -2.9755695962390485)	(-5.6897656241780314, -6.6340515659967227)	(-0.40682004693745277, -8.075767941086438)	(-2.4268116343106056, 2.5483381005699925)	1.0	z	0.702226
18	Q	F	F	E	F	8	2	shapes	F	5	True	5	(5.2191988263527094, -4.3150578301199465)	(-5.3496241476523121, -4.3710020121139426)	(-2.9520203696078724, 5.5537987089397554)	(2.4077933376287319, 6.128374053166791)	1.0	slash	0.607757
19	Q	F	E	F	F	4	1	shapes	F	5	True	5	(-3.059106106904391, 4.468134988389588)	(5.4272580724301953, 3.5144338406658804)	(-0.50460027958405718, -3.9727243636977629)	(3.576499345658581, -7.0550804955414481)	1.0	z	0.593112
20	Q	E	R	E	R	4	2	shapes	R	5	True	5	(-4.6295595902880162, -4.4195786487637134)	(8.40933090508749, 4.1448524978488006)	(6.3163608532015161, -7.1161042085781618)	(-3.3776734173379559, 4.0936139393000222)	1.0	z	0.645115
21	R	F	F	E	R	8	0	shapes	R	5	True	5	(2.7554862210388791, -4.397517772040147)	(-6.1473400013231245, -6.0574052030272956)	(-8.0347300536769222, 5.8392728840622379)	(5.8631587573777537, 8.2311618845976433)	1.0	slash	0.544807
22	R	E	F	R	F	4	1	shapes	E	5	False	5	(-4.6671017991462795, -6.2846604643766302)	(1.8508948082031154, 2.8964958026877827)	(6.2979314886917166, -3.6564612105461309)	(-3.0771905647253082, 0.31864551704844324)	1.0	slash	0.398581
23	Q	F	F	Q	E	4	3	shapes	Q	5	False	5	(8.0355258603671729, 6.6508920292786922)	(-3.0197823392656771, -4.2228799094655933)	(4.9952645620586029, -3.2440306449636171)	(-8.3189230767531175, 6.6129206229849711)	1.0	slash	0.84034
24	R	E	R	R	Q	8	2	shapes	R	5	False	5	(7.1248064078969833, -0.45071338710974551)	(-8.3192216333040356, -3.2496432695913535)	(5.7942497584009427, -4.2309170182903051)	(4.866601022248684, 5.2178563399422373)	1.0	z	1.0778
25	R	E	Q	E	Q	4	2	shapes	Q	5	True	5	(-6.8685187043249059, -1.0196181467787504)	(5.9191398526967642, -8.0507391957227323)	(1.5853986531436774, 8.5073830191131563)	(-5.3172060486875141, 3.6388340177334637)	1.0	z	0.737498
26	R	E	Q	E	F	8	6	shapes	Q	5	False	5	(-6.4818311404233508, 7.5183107853259159)	(3.4211270546662345, 1.3776815783331298)	(-1.4436542560707517, 8.2654907998965435)	(2.7338024750796794, 7.7540790784728877)	1.0	slash	0.579006
27	Q	F	Q	F	R	4	2	shapes	Q	5	False	5	(4.6101649079015168, -3.2857376787874797)	(7.823736161701337, 7.1694207641353049)	(-5.3565012613542073, 6.1887740479716733)	(-6.7442070898997137, -2.4688119378708269)	1.0	z	0.70486
28	R	E	R	R	Q	8	2	shapes	R	5	False	5	(1.2255295979090786, 0.7668769489375471)	(6.1724475817605633, 4.2664134035120593)	(-1.4746972478856089, 7.5238035282557121)	(-0.55686870347528128, -5.8878731528428423)	1.0	slash	0.566525
29	R	F	Q	Q	R	4	0	shapes	R	5	True	5	(-6.6006540393635991, 1.7371360181456481)	(-3.5222181731659035, -6.6191572634112292)	(2.6704302441026542, 5.7690122924617562)	(5.801367081726049, -8.2490605048868098)	1.0	z	0.441623
30	R	F	Q	E	R	4	0	shapes	R	5	True	5	(7.751507257886729, -6.1999467783142119)	(-4.4658974227948489, -5.7194546610539065)	(-2.8342751848090417, 1.4067142727604143)	(2.0987851241712843, 1.6245766038583387)	1.0	z	0.73797
31	Q	F	E	Q	R	4	0	shapes	Q	5	False	5	(-6.4819989280844457, -5.258912546880472)	(2.61546903270151, -6.7476675653799667)	(-4.1077070972493406, 0.51235139666409779)	(8.4928381899914065, 5.1153232301124767)	1.0	slash	0.577039
32	R	F	F	Q	R	4	0	shapes	R	5	True	5	(2.1399402659815259, -1.7963378900977807)	(-2.4659031315811486, 4.7769447839706665)	(-7.5461844312574797, -4.0765227400429724)	(6.6069782281554819, 7.8749425207376156)	1.0	z	0.801144
1	M	A	M	N	M	8	5	shapes	M	6	True	5	(5.3988387471292683, 0.41916626145978064)	(-7.6642821302853115, 7.1986392673367057)	(2.0266727358257235, -8.0504061795432342)	(-5.2476260661165499, -6.9840343717847784)	1.0	z	0.544958
2	M	B	B	N	B	8	6	shapes	B	6	True	5	(-6.669132069181348, -5.1949668752610609)	(5.2476229026327417, 6.233840839327792)	(2.1622686241029463, -8.0885522433050738)	(-1.6793980967757944, -5.5910498606465513)	1.0	slash	0.310562
3	M	A	N	N	A	4	3	shapes	N	6	False	5	(-4.7512478579443913, -7.5405318746697363)	(-6.6750748066067516, 4.7121751642137184)	(0.20613055597516627, -8.5155464248687682)	(7.6177987661120241, 8.0587489266163459)	1.0	slash	0.802187
4	N	A	N	M	M	8	2	shapes	N	6	False	5	(-6.5948967319482064, 6.4647248255133825)	(5.4271187264036254, 5.9335690724637047)	(0.38290178204362846, -0.58579380349330812)	(-7.8455715334644713, 0.81168683293353716)	1.0	slash	0.678032
5	N	B	B	A	M	8	5	shapes	A	6	False	5	(-2.4856438168560064, 8.0908562057540792)	(8.6782624729761757, -4.5159895673721708)	(-3.3041009330493942, -4.2654739524606553)	(-8.1987908877702242, -4.6694754297528478)	1.0	slash	1.64351
6	N	B	M	M	A	8	7	shapes	M	6	False	5	(-5.6399770518665644, -4.8455017611549307)	(8.0178869892914193, -4.3560725806792497)	(4.8305811630543882, 3.033089627339475)	(-8.4384732721700377, 2.2615428147071572)	1.0	slash	1.07118
7	N	A	B	A	A	4	1	shapes	A	6	True	5	(4.4412826911104766, -0.0061232252971112899)	(8.0752141730879927, 6.1864973101691305)	(-5.7169545461154723, 5.2005664205296451)	(-7.6801613252296992, -5.3648731511147227)	1.0	slash	1.87467
8	M	B	A	M	M	8	3	shapes	M	6	True	5	(2.458844395635273, -5.6420177499774047)	(-8.4632389928082912, -8.4252418892704615)	(-0.88442914068785683, 4.0465265791557687)	(0.26823248620846307, -0.48463563728691206)	1.0	z	1.05764
9	M	A	B	B	B	4	2	shapes	B	6	True	5	(-6.1180428966503317, 0.86997910682547896)	(4.3074471796523248, 7.2014896563211543)	(1.4015081123195241, -8.2779301451839515)	(-4.4865110465063882, -6.1135948466537791)	1.0	z	5.61981
10	N	A	M	N	N	8	3	shapes	N	6	True	5	(-0.60773192028957546, -6.7737134683792277)	(-0.36483863980117803, 7.1818134698104164)	(-3.6132398599159838, 2.6737433974091118)	(1.0782152733722263, 3.1996764309341685)	1.0	slash	4.48304
11	M	A	A	B	M	4	0	shapes	M	6	True	5	(-1.8404130657107149, -0.38239531344817657)	(8.6448872760478501, 8.1134112973580379)	(6.9654245169197164, -7.8380860544373947)	(-1.7373154487960027, 4.026298685066072)	1.0	z	3.98053
12	M	B	N	N	B	4	2	shapes	N	6	False	5	(3.8567728745259053, 8.2039444028990403)	(-2.8517395423706198, -6.9184558080635421)	(7.4621540781801947, -0.085006259155353092)	(-8.3667360717498731, 3.6738420880200753)	1.0	z	4.8335
13	M	A	A	M	N	4	0	shapes	M	6	False	5	(4.5377395158960461, -0.57921774782601432)	(-7.156848322054369, -7.7928288430280155)	(-2.7038371566871566, 1.7983443068619351)	(0.47348896708595589, 5.6651238459819897)	1.0	slash	1.81329
14	M	B	A	N	A	4	2	shapes	A	6	True	5	(3.5915140727810488, 2.8292127130067009)	(7.0002720210868912, -7.1750883163194654)	(-3.0498792467707228, 7.267768813522764)	(-6.507335294605106, -4.8840262117168676)	1.0	z	1.78891
15	M	B	M	A	N	8	2	shapes	M	6	False	5	(-7.1399731130430233, -7.9995983024502806)	(7.9981058702706633, -8.7002062437105181)	(-7.0508834564478331, 5.4894803185508643)	(-1.6323766430319768, 3.1215822319405788)	1.0	z	1.12449
16	M	B	M	B	A	8	0	shapes	M	6	False	5	(8.4962616434318718, 3.1437770858153584)	(4.9246948564040949, 8.2355663950054776)	(-4.6427034384390202, -4.7065664831328462)	(1.2660276505914769, -6.4325098920506916)	1.0	slash	1.46404
17	N	B	A	B	N	8	7	shapes	A	6	False	5	(7.7711438547090168, 0.99714214636741261)	(-1.2885270575978902, 0.042356034900379314)	(-5.4522900703005952, 7.8272470196074551)	(0.8223419650777597, 5.6026066394733807)	1.0	z	0.325659
18	N	A	A	M	N	8	4	shapes	N	6	True	5	(-6.1306727820673359, 4.6787557885002276)	(-0.20021556155211329, 4.320522798484415)	(6.403275077325981, -7.0703512662967558)	(3.6287943482957576, 7.56851826368381)	1.0	z	1.80159
19	M	A	N	A	N	4	2	shapes	N	6	True	5	(-8.2725836057318212, -6.1245623692255995)	(1.5317833773515304, -6.0467192297132186)	(-0.69029168554100373, 6.7291176618452617)	(6.5407884526077549, 6.2240940313607638)	1.0	slash	6.02695
20	M	B	A	N	A	8	7	shapes	B	6	False	5	(-7.013860573517082, -0.059812940718947161)	(4.260829923464037, -1.6933425659216441)	(8.1271926549063913, -3.7073841762155357)	(4.3111113494725544, 3.7492884608581516)	1.0	slash	1.09022
