TrialNumber	stim0	stim1	stim2	stim3	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
22	M	B	N	M	A	4	3	shapes	M	6	False	6	(-4.5190467855511205, 5.2215431359425395)	(4.4597649531984995, 6.7154537081423893)	(-3.2154852505314864, -3.9458050221368799)	(7.9643624212291932, -5.6706867231445086)	1.0	slash	0.696655
23	M	A	N	A	M	4	0	shapes	M	6	True	6	(1.7536957442268282, -1.9417885139841289)	(-1.5133433220575627, 4.7234112453836783)	(-2.0126270801419794, -3.8965958729920533)	(8.3085153943179719, 8.2329127593551092)	1.0	slash	1.22429
24	M	A	A	B	A	4	2	shapes	A	6	True	6	(5.2995298419812045, 0.46164271302537685)	(-2.1636862346931069, 7.0149962747054975)	(-6.1087055348244688, -8.555537428308547)	(4.394060401904909, -6.7953606147388994)	1.0	z	0.79794
25	N	A	A	B	A	8	2	shapes	A	6	True	6	(-6.4414425228743974, 4.5436753282541957)	(-5.7075079436904606, 0.50876396061063467)	(8.4369873147741856, 0.79406282861605426)	(-4.6311195818811424, -7.1612306616768802)	1.0	z	0.675489
26	N	A	B	B	A	8	5	shapes	M	6	False	6	(-8.4702129696081734, -3.1755151972616087)	(-0.64886568685839485, -3.5177965108006752)	(3.0952484189014982, 6.5103801718949494)	(-4.434379018593078, 0.58492967346607116)	1.0	z	0.825147
27	M	A	B	B	M	8	2	shapes	B	6	False	6	(3.2500693611078866, -3.6242319537718872)	(7.4451271296698103, -5.8938423535002036)	(-4.1173771471885399, 3.4442431787856105)	(2.6394144385594629, 8.0373665123301201)	1.0	slash	0.681173
28	M	A	N	A	M	4	2	shapes	N	6	False	6	(-4.3913155738151852, -4.7215414583337836)	(6.7271430866756869, -0.81666439536643853)	(-0.50599051128050476, 5.8976234883095326)	(5.3152497615086425, 4.8971690246087753)	1.0	slash	0.770473
29	N	B	M	M	M	4	0	shapes	N	6	False	6	(-2.7169468270920243, -7.0596746537612329)	(-0.36748139950622338, 5.7574484089270186)	(3.3296104344754891, 7.9483786441814814)	(0.10035561912406621, -0.33412465570848582)	1.0	slash	0.714381
30	N	B	M	B	M	8	5	shapes	N	6	False	6	(5.6884401769884043, 1.1679952956193915)	(-3.9083471932182823, -2.6611941768768812)	(1.9867716103630286, -6.5925138950045685)	(1.0623309613294207, -2.1593118139658074)	1.0	slash	0.527949
31	N	B	B	N	N	4	0	shapes	N	6	True	6	(5.7116366700255927, 4.481909283038247)	(-0.71006388494018147, 1.2476038242771867)	(7.2233638026704536, -8.1285054441289581)	(-3.7601373540454546, -8.5010176204002637)	1.0	z	0.655639
32	M	A	M	A	M	4	0	shapes	M	6	True	6	(5.0304748695126289, 0.3579868672842661)	(-3.9946696903604773, 0.88844325152911807)	(3.1765371774962112, -7.9847138150289361)	(-4.3099495299801882, -4.0593811792198977)	1.0	slash	0.733347
1	O	C	D	C	O	4	0	shapes	O	7	True	6	(-0.32841828847181631, 0.37323687790099491)	(-7.3855169270071954, -2.1883665625960846)	(2.5141554974487086, 7.9682278097769021)	(2.336707797865337, -8.0870742920002847)	1.0	slash	0.736913
2	O	C	P	D	D	8	5	shapes	O	7	False	6	(6.6673656759201947, 6.8093396386430616)	(8.2448186164126369, 1.3090581283070328)	(5.8178403389611546, -3.9674792616852805)	(-5.3150786187338159, 8.6656828718735035)	1.0	z	0.690568
3	P	D	D	D	P	4	0	shapes	P	7	True	6	(2.9194589856033808, 7.2293728265455144)	(-6.7722460458691192, -4.3967266460970578)	(-2.4390714821546906, 8.1264360333758923)	(2.1058378281603147, -3.0528956854756135)	1.0	z	0.77823
4	O	C	C	O	D	8	5	shapes	P	7	False	6	(0.79586819361638206, 7.8367938337180867)	(-5.8051044978579327, 1.1356868042645853)	(1.6698787312733394, -1.5890768880309913)	(-1.2372288839576937, -6.994566496644433)	1.0	slash	0.627794
5	O	D	D	P	C	8	4	shapes	C	7	True	6	(1.8566741866486289, 3.7235003426626072)	(-2.2603595669217764, 7.0082168031627212)	(7.1090845029564456, -1.3861522802991955)	(4.9059692684920453, 6.6740293035730822)	1.0	z	0.81963
6	P	C	C	O	D	8	3	shapes	O	7	False	6	(2.8821195598152247, 1.0072092761684495)	(-1.5993966087998128, 4.1594702232956227)	(8.6823983607747515, -2.3231493287600173)	(-4.619866619054271, 1.5244527643450514)	1.0	z	0.877213
7	O	C	P	O	C	8	4	shapes	D	7	False	6	(-7.5121501788182288, -2.9355699523709333)	(-0.019102383133962064, -2.1251415364134063)	(5.6845609086220961, 3.2947648369038482)	(6.3583045783089549, -7.5042034641622912)	1.0	slash	0.898724
8	O	D	P	C	C	8	3	shapes	C	7	True	6	(-7.9308512694615327, -8.2705821392152217)	(-3.1796192539655621, -2.6179793672098679)	(6.5471902202675629, -8.524265110803988)	(0.74843438982887101, -0.85210597315551784)	1.0	z	0.860508
9	O	D	C	O	C	4	3	shapes	O	7	False	6	(7.3165427505789715, 7.2321849252118398)	(7.5212155524620954, -7.3758053128506749)	(-4.9973427997109248, 5.9540472991374873)	(-6.9530279794360386, -7.2602571812516778)	1.0	slash	0.898042
10	P	C	O	C	O	8	4	shapes	C	7	False	6	(-4.7049877718339168, 7.5664318075735189)	(6.0575163321633294, 4.9680912102419619)	(-2.6693258363356982, 2.1909964212573829)	(4.2718524584481266, -6.8969756298478559)	1.0	slash	0.915756
11	O	D	D	O	D	8	6	shapes	C	7	False	6	(4.2227516603454696, 4.5347920631107481)	(-0.78684406468968859, 5.4547204240575304)	(4.8498609216196993, -5.8182968241719237)	(-7.2305908319431582, -4.9572010586113846)	1.0	z	1.50528
12	O	D	C	O	P	4	1	shapes	D	7	False	6	(7.4553204943276974, -6.0584820480494201)	(-0.37448798130948369, -4.8339633827913246)	(2.0565855013275254, 0.8764994232797001)	(-4.4330017910862285, 5.5441969150469994)	1.0	z	0.670987
13	O	C	O	D	O	8	0	shapes	O	7	True	6	(4.3279604434894292, 8.2328300841403532)	(1.2284263662484349, 4.8889793925843268)	(2.2806470752678525, -3.3227213098183555)	(7.1208316827299001, -4.9356187059858883)	1.0	slash	0.836681
14	O	C	D	P	P	4	2	shapes	D	7	False	6	(2.0091760969235892, -7.7459009927262272)	(-5.5950842104843694, 2.9529779609076297)	(-2.185310801857784, -0.037856436936284155)	(2.0107038917948223, 0.96795203842385646)	1.0	slash	1.28029
15	O	D	D	P	D	8	1	shapes	D	7	True	6	(-2.0521387853623967, -0.55472590832381563)	(7.7451818599894189, 0.0075687945699183246)	(1.5609967946931178, -3.7693536942502845)	(-0.57623964269028427, 4.4441850613307885)	1.0	z	2.11588
16	P	C	O	C	P	4	3	shapes	C	7	False	6	(5.8190488244754803, -2.7123426718902239)	(-3.7846501985428125, 8.2855824024330609)	(0.35509788246833907, 4.552543396142072)	(-2.9334430940751712, -0.8012384690982044)	1.0	slash	0.887539
17	P	C	P	D	P	4	2	shapes	P	7	True	6	(-0.30749576308745752, 2.8745829720054701)	(8.5409073021329505, 0.90822741894926651)	(-5.0581428858045712, -3.0169078217978207)	(4.1408917997918735, -2.6242118691816305)	1.0	z	2.37513
18	O	C	O	O	P	8	6	shapes	D	7	False	6	(-2.7074668482301583, 1.886551090817548)	(-4.7874693648644557, 6.0067824863425408)	(-7.3656786161998262, -6.1496958895610536)	(-3.0220723598748345, -2.505678063158495)	1.0	slash	0.896695
19	O	C	C	O	C	4	2	shapes	C	7	True	6	(6.628736279107045, 6.3758123761373611)	(-6.8676631527526562, -5.8469832221797162)	(-3.2975603599123664, 2.9655474672330389)	(2.3642150987458574, -4.5517234160503124)	1.0	z	1.09631
20	P	D	O	D	O	8	7	shapes	D	7	False	6	(5.2269140407735772, 1.0010103018307479)	(3.4464183281996448, 7.5503818189982717)	(0.8595031565112361, -7.7417778728751347)	(-3.6489467756628233, 7.5108898466007048)	1.0	slash	0.984056
21	P	C	D	D	P	8	4	shapes	P	7	True	6	(3.2237165078914352, 2.4827272571623524)	(5.588676490931876, -2.3686181008114806)	(-7.598799851042112, 0.66483426541676138)	(8.5557300683999884, -7.0812468427780058)	1.0	slash	0.73566
22	P	D	D	D	C	4	1	shapes	D	7	False	6	(-8.400644368178952, -4.0934599496525648)	(2.7880536982479498, -7.7553937543459552)	(4.61659245416981, 3.0068888809357972)	(-3.1276523482386063, 6.8301605939061805)	1.0	slash	1.1034
23	O	C	C	C	C	8	1	shapes	C	7	True	6	(-8.5995026894378146, 7.8877238652253645)	(1.0519961470176558, -6.6677516921743596)	(-5.4434928966970784, 2.2460241115457524)	(4.5168600946940867, 5.1879990617535725)	1.0	z	0.998846
24	P	C	D	O	P	8	5	shapes	P	7	True	6	(-8.2086355655084677, 6.2137378378519799)	(7.3850302161362364, -5.461137363301261)	(1.4815210793057467, -5.6516800320292786)	(6.5691294627340664, 6.163340006096762)	1.0	z	0.708378
25	O	D	O	C	P	4	3	shapes	C	7	False	6	(-1.4305779106518992, 2.4864095247055964)	(2.5359182741848283, 8.375837947906895)	(-1.6552416970265327, -6.3975593927666523)	(4.2661047144326343, -8.4848328419653427)	1.0	slash	0.831726
26	P	D	D	O	C	4	1	shapes	D	7	False	6	(-5.6926406560928084, -1.8630942296105966)	(-6.0036179992514356, 2.7911249808298173)	(6.2714585667446876, 6.8562772921111375)	(4.5124964294864256, -8.3118113962884639)	1.0	z	1.06783
27	O	D	P	O	D	4	1	shapes	D	7	True	6	(2.1285791424799694, -6.5050065969983271)	(-8.5999609233841134, -5.2261442654500367)	(6.8507944521386896, 3.1731595429830932)	(-2.4067213887558587, 6.5756698767888739)	1.0	z	1.44752
28	P	C	C	P	C	4	2	shapes	C	7	True	6	(0.10720398886048699, 6.3491907421880178)	(-2.8334994459866998, -8.092948878986034)	(4.0095938944288498, -3.5234544353247443)	(-6.1458956392918376, 4.4669388720919159)	1.0	z	0.800856
29	P	C	O	D	O	8	7	shapes	O	7	True	6	(1.6085486600753658, 5.8273113323840811)	(-4.9126669228472721, -0.32678149282698854)	(7.273193030316687, -3.867986210664653)	(-2.6205711499535944, -7.2091109050399584)	1.0	z	0.828537
30	O	C	P	D	C	4	1	shapes	C	7	True	6	(-5.2180892601251951, 3.2516461055603827)	(0.32603643713954611, -7.3727013677704036)	(-5.0321352954540082, -2.3564592479711184)	(2.1922277733239532, 5.8590058162686631)	1.0	z	0.800337
31	P	C	D	C	D	4	0	shapes	P	7	False	6	(-1.3135667805484053, -3.6045853953329114)	(0.7050383744095523, 4.9173584708224034)	(6.7692344328466483, -7.2724398919669886)	(-8.1203435395819241, 7.747754224148121)	1.0	slash	0.697958
32	P	C	P	D	P	4	2	shapes	P	7	True	6	(8.7478676280942729, 7.5537940103412851)	(-0.62677158851076697, -3.0393933881866424)	(8.3954495138784928, -2.3842108051522235)	(-3.0603477230425264, 8.4226707673869186)	1.0	z	1.23904
1	Q	F	F	E	F	8	7	shapes	F	8	True	6	(4.3087227200806879, 1.7630134849414798)	(3.4482377115580238, -4.5129099167909095)	(-0.65474369292506296, -6.9801987809134136)	(8.5583161398801053, 7.4750476261731755)	1.0	z	0.993294
2	R	E	F	E	E	4	3	shapes	E	8	True	6	(6.3225000277127208, 6.5656087282320676)	(-1.1800081672589204, -7.4834510482471002)	(-0.68785430627406718, 3.2860859621470144)	(4.7591312880999901, -1.001288360135713)	1.0	z	0.805038
3	R	F	R	F	E	4	3	shapes	F	8	False	6	(7.7609169045113795, -2.5773051292364038)	(-7.4007185217652385, 3.3897513552800334)	(1.4985206223772511, 8.6648780984489733)	(-4.880471625818342, -5.9105394007717242)	1.0	z	0.758555
4	R	E	Q	R	E	4	1	shapes	E	8	True	6	(1.1996361812995566, 5.4178176007753525)	(-2.0077270364458606, 0.82823090074506389)	(7.6165079599953458, -2.4267197934302933)	(-1.3184115279071325, -4.9329536931261551)	1.0	z	0.680267
5	Q	F	F	E	R	4	3	shapes	E	8	False	6	(8.134601482781612, -3.3815871666961153)	(-0.79789543121553663, 2.8651347074877531)	(-3.4274753497487636, -4.2539130405999721)	(4.2213328477037617, 0.51768704073121263)	1.0	slash	0.914042
6	R	F	E	R	Q	8	1	shapes	F	8	False	6	(-0.66355068340363843, 2.9591248405960169)	(-3.7994858303523795, -6.581347566332707)	(-6.1588831510028434, -2.6250493407923008)	(8.2536605280759225, -6.2735441049465486)	1.0	slash	0.775644
7	Q	E	R	R	F	8	2	shapes	R	8	False	6	(2.1324772329638364, 3.4483947128048893)	(7.5187173799233911, -2.5692230255158268)	(-3.1770942676906717, -3.8436715976653844)	(1.2108086297789988, 8.097355206967535)	1.0	slash	0.769135
8	Q	F	E	Q	E	8	1	shapes	F	8	False	6	(1.7207111398552755, -2.0550722359091793)	(-8.3904428194397216, -2.7955763393940467)	(-3.9658929747701643, -4.1778672909068657)	(2.3446112330841693, 8.3633677269224513)	1.0	slash	0.694968
9	R	F	Q	Q	E	4	3	shapes	Q	8	False	6	(-2.30679440895433, 3.6144506404813033)	(5.2130904922352563, 7.7840861300327902)	(6.1400533136564484, -4.6276597049013466)	(-8.6548004184968708, -0.26654223774138686)	1.0	slash	1.07019
10	Q	F	Q	Q	Q	4	3	shapes	Q	8	True	6	(-5.7547403659016769, 4.5256726728896677)	(-6.0802807910201633, -5.5282026716780459)	(1.2814410240972158, 6.2700457556542322)	(8.7227815232309069, -4.0433676904315545)	1.0	z	0.802321
11	R	E	R	E	Q	8	7	shapes	Q	8	True	6	(1.9564555706532332, -5.2630451554466777)	(-8.2793720964368909, -7.6927133368121785)	(-1.9982210832706793, -7.9746327859663531)	(0.29289195434711246, 7.2605594365351962)	1.0	z	1.21392
12	R	E	Q	R	Q	4	0	shapes	R	8	False	6	(-2.1874167946649763, -8.2435134598010471)	(0.61618681762678307, 2.932028082377176)	(-8.6309816568677853, 8.3403321060311733)	(7.3119838147267231, -0.45827610742267311)	1.0	z	1.12561
13	Q	E	E	Q	F	8	7	shapes	F	8	True	6	(-8.2665136193533808, 6.0452446727035465)	(3.1391088481530716, 5.1835043905199303)	(8.1060806091659892, 1.1402141491023805)	(-3.6566742302355042, 4.1891833034281287)	1.0	z	0.801221
14	Q	F	R	E	R	8	2	shapes	R	8	True	6	(7.8793082291345833, -0.85342868598057997)	(-2.7581159554788401, -0.07273277135161571)	(2.9592453452887444, 4.4919752624553286)	(-3.5269698548616111, 5.9867845182528399)	1.0	slash	0.72687
15	R	E	E	Q	F	4	3	shapes	Q	8	False	6	(5.0976617903913848, -4.3116651589638977)	(-6.8145649215229849, 8.4016136628958122)	(0.8979721455767784, 5.0172858092772277)	(-1.2235316132154779, -7.7665767090540125)	1.0	slash	0.920777
16	Q	F	F	Q	R	8	6	shapes	R	8	True	6	(-2.1769551478085782, 7.2950139571679777)	(1.2938149320256613, 1.1952704831142746)	(6.928806383366922, -2.1596140503009957)	(5.1325298786894571, 7.2201772566411648)	1.0	slash	0.821982
17	Q	F	F	E	F	4	2	shapes	F	8	True	6	(8.403050068299752, 4.5396469148676761)	(5.7283098968820365, -0.53573538881200733)	(-8.1352878776705957, -2.3626926022715296)	(-4.7050069058395323, 6.2957445913109193)	1.0	slash	0.907716
18	Q	E	E	Q	E	8	2	shapes	E	8	True	6	(2.0736991255574466, 0.1206729657869392)	(2.1818494063657052, 7.2288123218889275)	(8.2533716480426804, -6.6492491276687637)	(-4.1696673720209469, -5.6864087555990892)	1.0	z	0.859424
19	Q	E	F	R	Q	4	1	shapes	E	8	False	6	(7.4060621326368015, 7.4290859441768369)	(7.7502026334337302, -0.46664715136657975)	(-5.5698556546984612, 4.4191694322411372)	(-8.1846819032884159, -2.8292280455898764)	1.0	slash	1.02499
20	R	E	E	E	F	8	1	shapes	E	8	False	6	(-6.2719879549657183, -2.070145386143996)	(3.2689544481323551, -7.7675848716148757)	(-0.096612316435797041, 3.9185928878633636)	(-0.67908743059362564, 7.9631319761638153)	1.0	slash	0.854527
21	R	F	F	R	E	8	4	shapes	F	8	False	6	(7.2272558091298542, -7.3938654722401616)	(-4.6780780450554493, 6.8413143973378912)	(4.8199026189369274, 0.89695231944484277)	(-8.3343141488624646, -5.2283500893467938)	1.0	z	1.16627
22	Q	E	R	E	Q	8	0	shapes	Q	8	True	6	(4.3233196060108803, -3.2555027476483573)	(-2.6391366066286448, 6.1936288538752304)	(7.5210896386432147, 4.2397897104089584)	(-5.7280112940928234, -8.3818357261972913)	1.0	z	0.961938
23	R	E	E	R	E	8	2	shapes	E	8	True	6	(-6.7257600313781882, 6.3504263528821578)	(-8.2561459249100579, 1.4779163922923573)	(8.548208394520934, 5.655777316816657)	(1.1284734783038335, -0.19991297585925949)	1.0	z	0.695428
24	R	E	F	E	Q	4	2	shapes	F	8	False	6	(-3.8621245291931317, 6.4563207948244905)	(-0.56656056827752721, -4.4736168940837659)	(5.8077831069876584, -6.404417083232973)	(8.0185098379048085, 4.2209166353633183)	1.0	slash	0.711156
25	R	E	F	R	R	4	0	shapes	R	8	True	6	(-5.701707545616145, -4.351007202777871)	(-6.4929649132543394, 4.4274682528119982)	(1.5594884957774688, -0.9220586621397997)	(1.2789815773494659, 7.948204986908074)	1.0	z	1.26684
26	Q	F	E	E	Q	8	1	shapes	F	8	False	6	(-5.5944753828856841, -5.5602150521498954)	(0.0024275495255476898, -8.5975614102895932)	(6.6790257283167929, -6.3116416754964639)	(4.4354932909826097, 1.1714441224909944)	1.0	slash	0.808682
27	Q	F	E	E	F	4	1	shapes	F	8	True	6	(-1.2954390283434538, 5.5927874519858314)	(8.0112081099662262, 4.9465864649866234)	(-7.7831235998262454, -7.8147683484222741)	(3.8669057482047773, -3.4126791316684004)	1.0	z	0.888101
28	Q	F	Q	E	E	8	6	shapes	Q	8	False	6	(-2.4121771352115911, 2.8745532538487417)	(5.7267288309227666, 0.30777271104207493)	(-1.2376009900938563, -3.3242823714675422)	(-7.9217910075163207, -2.7760564717372738)	1.0	slash	0.817819
29	R	F	F	R	E	4	2	shapes	F	8	False	6	(-2.1568398363781309, -2.1290435207177163)	(5.4691384223207518, 1.3704219402025721)	(8.181344632750676, -5.5181133973906844)	(-1.9202017512307563, 4.068949663462158)	1.0	z	2.36146
30	R	E	E	Q	Q	8	5	shapes	R	8	False	6	(4.7176636529012264, 2.0691389095955408)	(-1.9118293257676795, 5.6258880484618885)	(-5.8294276390124065, 6.8665925632161127)	(7.2045852090968552, 5.7732170563665228)	1.0	slash	1.11698
31	R	F	Q	Q	Q	4	2	shapes	Q	8	True	6	(5.612358833490017, -1.298685603081525)	(4.0555979813781562, 7.568945300875491)	(-1.0334328572735165, 0.50766049010164593)	(-5.9632023784228316, -3.1851066222282478)	1.0	z	0.776448
32	R	F	Q	R	Q	4	2	shapes	Q	8	True	6	(-6.0655200546930494, -7.2144137353498916)	(-3.7224770834206513, 6.2348365962850067)	(6.2647299147010731, -6.7985555868345617)	(0.65702882993600475, 8.5409736491627051)	1.0	z	0.776254
