TrialNumber	stim0	stim1	stim2	stim3	stim.probe	ttl.stims	corr.num	trial.type	stim.corr	block	match	Subject	stim.pos0	stim.pos1	stim.pos2	stim.pos3	ran	resp	RT
22	N	A	B	N	B	4	1	shapes	A	6	False	24	(7.0347008992455322, -7.7086511935540587)	(7.2461839285837382, 6.8622955416138378)	(-0.10536225104175401, 2.6623015871878799)	(-5.2735405760403058, -4.4628928718005358)	1.0	slash	0.919597
23	M	B	A	M	A	8	6	shapes	M	6	False	24	(-6.9632556371416872, -0.31900167405821378)	(-2.7366759841105841, 5.9043480575040359)	(-1.8173200683577351, -4.1971956961779355)	(6.5855215078283944, -4.613422184009516)	1.0	slash	0.701267
24	N	B	N	B	B	4	0	shapes	N	6	False	24	(-0.55759535977581898, -5.8173745939322927)	(6.7051319737975046, 6.9151239560355471)	(-2.0154588559805511, 5.5511906826684623)	(3.535948830216487, -0.047542251298164473)	1.0	slash	0.986533
25	M	A	M	B	A	4	3	shapes	B	6	False	24	(6.30305056195939, 6.2206494987840415)	(-6.5990852414879013, -1.6320557086243612)	(-5.954113883348958, 5.5970668380673398)	(4.4992152540716717, -6.5662812609460044)	1.0	slash	1.20057
26	N	A	N	A	N	8	0	shapes	N	6	True	24	(-7.0917516199790489, -7.9286799616840042)	(-0.78808377460428325, 4.7950616732796956)	(7.3970112793193898, 1.9834350502133145)	(-3.8086832988751187, -1.7762896061893638)	1.0	slash	2.04611
27	M	A	M	N	N	8	2	shapes	M	6	False	24	(-3.0843555896822448, 2.2710836406208248)	(-3.1392518407377628, -5.5910459584673511)	(-8.0950609105867706, 5.2672880001522433)	(7.4264835192058598, 7.613509326573034)	1.0	slash	1.64162
28	N	B	M	N	M	4	2	shapes	M	6	True	24	(3.9819458861690613, -4.9272430950299846)	(2.6718882871245171, 1.8489517987589625)	(-5.1208056762449274, -7.8393319136259612)	(-5.209793561514469, 8.4372523475174432)	1.0	z	0.835182
29	N	A	N	M	A	8	6	shapes	A	6	True	24	(2.1762780752034487, 0.59564598156294579)	(5.6959438255525061, -5.9460483735861267)	(-4.8435175246187052, -6.7806325463892669)	(0.079384030776948222, 7.5051614733867282)	1.0	z	1.12096
30	N	A	N	B	M	8	3	shapes	B	6	False	24	(-8.3245078559064485, 3.2716380964947298)	(5.4472178847553572, -1.7809595936120122)	(7.5794751176642237, 7.7798218058903963)	(0.30029765132830732, 1.561508737113865)	1.0	slash	1.1405
31	N	B	N	A	M	8	1	shapes	B	6	False	24	(3.8285568321910901, -8.0090864805180058)	(-3.4539557332190673, 0.77110093184712625)	(8.3787248217202048, -5.2824663833289671)	(-8.5675270757267175, -6.8620421318223919)	1.0	slash	1.19616
32	N	A	M	A	A	4	2	shapes	M	6	False	24	(0.85915697500872668, 7.3850921430579888)	(-3.8220337117644636, 4.2604747628198183)	(-3.9033720819506028, -2.8985480162365445)	(4.563938159389604, -0.52642193971349016)	1.0	slash	1.13579
1	P	C	D	C	C	4	1	shapes	C	7	True	24	(-5.2121002482314704, 1.1937856888994514)	(-2.3031191508041662, -2.7153140761933026)	(4.2602694772307395, -4.9925684691100667)	(7.1452302498995941, 1.789147719541111)	1.0	z	1.00535
2	P	D	P	C	D	8	1	shapes	D	7	True	24	(-7.629393810257378, -6.6101640350600519)	(0.6530863702735541, 3.0235177415332473)	(8.3309681699801672, 7.8652132031310948)	(-4.2832510053070649, -3.491280082768152)	1.0	slash	1.45497
3	O	C	C	C	C	4	1	shapes	C	7	True	24	(6.3317057035043529, -2.2074231890612372)	(-7.8109695437149291, 2.7725810951968555)	(0.91569185921837537, 4.6901571447972454)	(-3.749678112726194, -4.5602773200032738)	1.0	z	0.838708
4	O	C	O	C	P	8	5	shapes	O	7	False	24	(7.7471942381339787, -3.2050715629432176)	(-7.829574932247187, 5.6639850059876267)	(-7.4628506455894286, -3.0272958693092207)	(-2.9833829534165419, -6.5394768520656559)	1.0	slash	1.09225
5	O	C	P	P	O	8	5	shapes	O	7	True	24	(-8.1680657672261354, -7.841917885085226)	(-8.4716561350525836, 3.0212556812602624)	(2.6561431952044927, 8.2129249256329011)	(5.0641928917622216, -8.28662805843698)	1.0	slash	1.5579
6	O	C	O	P	O	4	0	shapes	O	7	True	24	(-5.1428880753976358, -7.8132479009980296)	(-3.8065383972659497, 7.6361210970472477)	(5.4083652757918976, 4.9915272004498679)	(5.0197805039361469, -5.5685009690563598)	1.0	z	1.54311
7	P	C	D	C	O	4	1	shapes	C	7	False	24	(-7.486553748234364, -7.9244736485672087)	(5.4541007795302541, -0.68378401379256459)	(7.807262350279359, 4.125777244620954)	(-7.295304293029977, 1.6553803909309988)	1.0	slash	0.925166
8	P	C	D	O	C	8	6	shapes	C	7	True	24	(7.51034164192885, -6.8665718537857625)	(0.50551177164108552, 0.78081374588630759)	(-6.5214358267182888, -0.647765569945701)	(4.8489334019043149, 3.2892211164516105)	1.0	z	0.984705
9	P	C	O	O	C	8	6	shapes	P	7	False	24	(3.5651519979448985, 5.9551519295361537)	(-3.1587005551074006, 0.87432530529039099)	(5.0638117539727983, -8.5998507874793724)	(0.61393849650291976, -6.6523878975735613)	1.0	slash	1.21649
10	P	D	D	O	C	8	0	shapes	P	7	False	24	(-0.67214192122677119, -7.3201018462691207)	(7.7484803365977584, 2.9828400674262774)	(8.2536019450679738, -3.2173006881985131)	(0.48285225874920101, -3.4004313156759638)	1.0	slash	1.35197
11	P	D	C	P	P	4	3	shapes	P	7	True	24	(5.7772284312939863, 4.3326756812993388)	(6.9585408365958603, -7.5671891348256226)	(-6.3014778616245213, -6.8667749710581365)	(-4.4880627234805051, 0.27442557481317742)	1.0	z	0.875654
12	P	D	C	C	C	8	4	shapes	P	7	False	24	(2.6032681149458288, 7.7673703325658252)	(-0.03722598057731652, 4.1307605945491854)	(4.5064892076163545, 1.3906455916507525)	(-3.9659944394747946, -4.0889467629225358)	1.0	slash	1.43315
13	O	D	C	D	C	4	0	shapes	O	7	False	24	(-2.2173175700696213, 2.7915982348496602)	(-1.6614656544561202, -2.4925808992747216)	(4.8898838927498254, -2.781477371913514)	(6.7328016353616142, 6.3150692282464824)	1.0	slash	1.23676
14	O	D	D	O	D	8	2	shapes	D	7	True	24	(1.1496417204592078, -8.6916678169301989)	(-2.4514291508070318, -4.0208961028799806)	(-4.2369992553829778, 5.9165023406406299)	(-7.039979626357586, -7.5277776766934803)	1.0	z	1.95458
15	O	C	P	C	C	4	1	shapes	C	7	True	24	(-0.17628422062097471, 2.7892290527288885)	(3.2876036163987319, 0.29471852795977149)	(-1.1740943051395991, -4.0435781393278978)	(7.8769065123479258, -1.1868972052775817)	1.0	z	0.958092
16	O	C	D	C	O	4	3	shapes	C	7	False	24	(3.8578899137023406, 4.3930432039132707)	(7.4295984004257249, -1.7133973232233499)	(-3.2570288096933009, 8.7040967998200358)	(-1.7570292761414477, -1.1662966997034312)	1.0	slash	1.37567
17	O	D	C	P	O	8	0	shapes	O	7	True	24	(7.7717779841235739, -8.167846497559383)	(3.1392612150052202, 0.37081760044307721)	(7.379030448474257, 7.1525338692983418)	(-2.1111211985385792, 7.690206827534265)	1.0	z	1.24922
18	O	D	D	C	D	8	5	shapes	C	7	False	24	(6.7957868434492372, 0.36082297211408765)	(-1.742133802048671, 2.9541683019469485)	(-5.6494996163690692, -2.7036908012404668)	(-0.66282978119241243, -4.6550689047994416)	1.0	z	0.602843
19	O	D	O	D	P	8	7	shapes	C	7	False	24	(-6.4461134124577093, -2.7064907436975716)	(3.305331184829047, 6.0899570670982026)	(4.9087261569918876, -6.2693649623948922)	(7.8076103367021119, 2.9984321102556262)	1.0	slash	1.09463
20	P	C	P	D	C	4	0	shapes	P	7	False	24	(2.1646683950094463, -0.18774632182612194)	(8.7058077955222437, 2.8664491518366795)	(-5.0856460483899992, -8.0538274766614588)	(-5.7664376848915397, 1.9977477231909599)	1.0	slash	1.12614
21	P	D	P	D	O	8	2	shapes	P	7	False	24	(-8.4173891626477388, 6.1783320849421379)	(4.3377232368665748, -5.6986784211611825)	(1.5992313263387441, -2.2707931983556886)	(5.6059387025881531, 0.37359432408462823)	1.0	z	0.905982
22	O	C	O	P	O	4	3	shapes	P	7	False	24	(-4.8015884876571331, -0.73464540673166567)	(6.0918098969502434, -3.9619603389969908)	(8.0376765321460404, 6.9149010484262039)	(-7.1602232917452113, 3.841220454674394)	1.0	z	0.551445
23	P	D	C	P	D	8	6	shapes	D	7	True	24	(-2.2717653827519939, -7.8243789391239771)	(-6.3170924093274943, 1.331649969499777)	(1.1491615101622443, -5.6509425486985849)	(1.8362592794065371, 1.6383390641331594)	1.0	z	0.924962
24	O	D	O	C	C	4	2	shapes	O	7	False	24	(6.2643278983590402, -0.29421469532288036)	(-4.8797189930726956, 8.6582797913521148)	(-3.0733441451598358, -8.1615231535052324)	(2.5225276197553796, 5.1145513479375246)	1.0	slash	1.07077
25	O	D	O	P	C	4	0	shapes	O	7	False	24	(6.7887019207952317, 8.0365996372662494)	(-1.8389644831628118, -6.0118948664294622)	(3.3947230930963705, -3.6893997085434398)	(-7.0330710644109278, 3.3945923655686769)	1.0	slash	1.1619
26	O	C	O	O	D	4	0	shapes	O	7	False	24	(4.438236971436794, 4.1870371050065209)	(0.24625290763621877, -8.554549263665681)	(-1.7737577849818011, 0.4951417804206244)	(-6.8382828008969678, -2.1142981514885655)	1.0	slash	0.507994
27	P	C	P	D	C	8	4	shapes	C	7	True	24	(-7.2158011299118918, -0.42135162429925721)	(-4.8743704952189635, -7.3887995044285173)	(6.4948979692305553, 5.444236458486607)	(2.3081961686683936, 2.2021494040670913)	1.0	z	1.09975
28	O	C	D	D	D	8	7	shapes	D	7	True	24	(-6.3911705786965625, -1.243210827120155)	(-2.5089218861334972, -4.1076269701824959)	(6.1251222653886188, 6.9736334726028719)	(4.4703834473579338, 1.9683605947989289)	1.0	z	0.50724
29	O	D	C	P	O	4	0	shapes	O	7	True	24	(8.0635403347618926, -3.438662993646016)	(-1.9565024145611867, -1.79181568857953)	(-7.5540359647438313, 8.2372401733465033)	(2.6497759113210471, 6.9199456895579345)	1.0	z	1.39911
30	O	D	P	P	P	4	2	shapes	P	7	True	24	(3.3597740447847606, 5.3132296686722711)	(-7.1735739854162901, -4.9090359120176643)	(8.2798649737872978, -5.5361384945967629)	(-1.3153820322700458, 4.4487936004028512)	1.0	z	0.512588
31	P	D	C	C	D	4	1	shapes	D	7	True	24	(5.6359932952447149, -2.6119435016492449)	(-1.6740757514676083, 6.2928969245847792)	(-2.2310314855056648, -6.3299422934186573)	(6.4458706532512622, 2.0271479296768806)	1.0	z	1.11645
32	O	C	C	P	P	8	0	shapes	O	7	False	24	(-4.4527912306929753, -6.5493841627704823)	(5.5869859940730624, 2.9063861545091978)	(2.3918711858896167, -4.0539814755938366)	(6.3012324260218442, 8.4228741547110282)	1.0	z	0.713387
1	R	E	E	F	E	4	0	shapes	R	8	False	24	(8.5626715361124397, 4.4754357738269857)	(6.0558801794950572, -5.0620203270051931)	(-5.322874330896088, -1.4477914241520251)	(-5.5574169168861545, 4.8364456125588653)	1.0	slash	1.05785
2	R	E	E	F	Q	4	3	shapes	F	8	False	24	(-0.8209529071370687, -3.4587889586363127)	(7.8463112879349133, 6.6613049936577635)	(-5.3102075394319384, 0.94333396039878714)	(8.7261905328139875, -0.24519342294222923)	1.0	slash	0.689308
3	Q	E	Q	E	R	8	6	shapes	R	8	True	24	(-7.8732349909947246, -3.0703142954298528)	(-5.6899666414315782, -6.6408438089924768)	(-5.7066584353181131, 6.3324743624622588)	(8.3756983517648322, -0.68669418504945234)	1.0	z	1.44294
4	R	F	F	R	F	4	2	shapes	F	8	True	24	(-6.2386018157058771, 2.1923117857110199)	(-4.0316891527688394, -6.8016305437961666)	(1.4344014795840057, 6.9061023841097349)	(3.4214959026510527, -0.16555032812523329)	1.0	z	0.572456
5	Q	F	E	R	F	4	1	shapes	F	8	True	24	(6.094236449678867, -5.7806268556428826)	(6.7376704579389912, 5.7402907999711204)	(-0.92815853308468643, 1.372881548857535)	(-4.6089841374981955, -6.7535108414765972)	1.0	z	0.580415
6	R	F	R	E	E	4	2	shapes	R	8	False	24	(4.3601544081007724, 0.54344928973486972)	(-2.3253288388429434, -2.1237108802395372)	(-0.08364401950595024, 5.5554764434044177)	(0.55083016992163714, -6.0864661237435689)	1.0	slash	1.08986
7	Q	F	E	F	F	8	1	shapes	F	8	True	24	(-4.8489517006128322, 2.6298720629845445)	(2.6737875091859173, 7.3398411474557257)	(3.0986710931315447, -5.5091158124407293)	(1.9190294296102, 0.070456896150831838)	1.0	z	0.947586
8	Q	E	E	R	F	8	4	shapes	Q	8	False	24	(-7.1846125817773601, -1.6933207200977369)	(5.2872968613689295, -0.48704617373421044)	(-1.8366990747036862, 5.8959999813453532)	(-8.3457627426001544, 3.4799929903729918)	1.0	slash	1.22529
9	Q	F	R	F	R	8	7	shapes	R	8	True	24	(0.21717368034015117, -7.2428262127395744)	(-7.851974609032129, -2.2518341039002943)	(8.7478035802670782, 0.22836351658403764)	(-0.16012757153225188, -2.1883999802105221)	1.0	z	0.920577
10	R	E	F	E	E	8	1	shapes	E	8	True	24	(-2.9895528569980865, 4.9899513255491872)	(-4.6260638028750565, -4.6371435458425232)	(2.7258079140248928, -7.546726409008266)	(5.3576981763305334, 5.1102351751146156)	1.0	slash	1.75048
11	Q	F	F	F	Q	4	0	shapes	Q	8	True	24	(1.8492644780854217, -1.9376693628188821)	(-6.8414540705371651, -1.6189885431268207)	(7.2060387890561337, 2.5477528918008705)	(-5.9109639001495404, 7.6013172976889223)	1.0	z	1.00204
12	R	F	E	E	R	4	0	shapes	R	8	True	24	(-3.059737806208692, -3.6362855877865172)	(7.2868250958895473, -8.2068059395385458)	(1.6692615635130164, 7.4770631305706274)	(-2.9970526147817091, 6.9499591719778557)	1.0	z	0.451755
13	R	F	F	F	F	4	2	shapes	F	8	True	24	(1.7901140738730987, 2.0965399972540801)	(-5.9093224100414101, -8.7485259324934823)	(8.6579075094023565, -7.3866379131849342)	(-7.980074276461889, 4.9313813432084359)	1.0	z	0.859361
14	R	F	R	Q	R	4	0	shapes	R	8	True	24	(-7.7595845060348196, 5.0748232691921835)	(7.6589625550795724, 8.2917983238921913)	(1.0341212282467591, -4.2373208577199506)	(-7.7189796011775638, -3.552004061991715)	1.0	slash	1.36913
15	Q	F	R	E	F	8	1	shapes	F	8	True	24	(6.0379936873496103, 5.3381858826510094)	(-3.2183514107458073, -7.7166322593625587)	(5.6841655103475581, -8.3904178015442401)	(-5.7025394253431969, -1.104771306434233)	1.0	z	0.5427
16	R	F	R	Q	Q	8	4	shapes	Q	8	True	24	(3.5894354743615029, 6.3554841172187828)	(7.3335451612814175, -1.9844852907982125)	(-5.561140476305825, 1.3586918644403596)	(8.6693410315371437, -6.6708300887717975)	1.0	slash	0.98428
17	Q	F	E	F	Q	8	1	shapes	F	8	False	24	(-4.6404562109225562, -6.860834733711286)	(-5.1147199060111932, 8.1350186855589399)	(-0.26360635241808161, 0.52978936989614667)	(8.0761226078001158, 1.7569712136526761)	1.0	slash	1.00771
18	Q	F	F	R	F	4	3	shapes	R	8	False	24	(6.2238517204561159, -2.8803254278356336)	(-2.2857573103772912, 3.1736348698514565)	(-5.7355568988896781, -4.7764099016609816)	(0.75839451941320846, 6.4778176491206985)	1.0	slash	1.07948
19	Q	F	Q	F	R	4	0	shapes	Q	8	False	24	(8.3913351370798424, -6.6200977962391336)	(-5.2669563732999496, 7.8432507878250703)	(-0.75672616311315455, -6.8267159135358684)	(0.027862706542839177, 0.36284936580566018)	1.0	z	0.665225
20	Q	F	R	R	R	8	2	shapes	R	8	True	24	(-4.9799338885072757, -0.83146174517335858)	(7.0230280954974713, 3.2392167700320904)	(-8.5852365930661616, 2.9588793835545921)	(8.7360441010637793, -5.1752617035191166)	1.0	z	0.512969
21	R	E	F	R	F	4	2	shapes	F	8	True	24	(5.5053259751743635, -6.1950111603001243)	(6.2513537344429491, 6.4545749790095091)	(-3.3506939830530476, -7.8410722108587985)	(-4.766458535280707, 2.4201054756066664)	1.0	z	1.57253
22	R	E	E	E	R	8	1	shapes	E	8	False	24	(6.8876170515545034, -6.2964955641001037)	(-2.2580693636846831, -4.4394502556379889)	(-5.412422637492659, -7.2395169543364801)	(-0.69260669605473169, 5.595096540039691)	1.0	slash	1.05412
23	Q	F	F	R	F	4	2	shapes	F	8	True	24	(-0.75632175347611241, -4.3515636414823131)	(6.2941202037855497, -2.3972605811131187)	(3.2271935337957451, 4.528086004333451)	(-5.2712827542268874, 7.5230763031728038)	1.0	z	1.04577
24	Q	E	E	E	F	4	2	shapes	E	8	False	24	(5.8410498202839829, 6.0177238543620462)	(6.7937631842402695, -2.4836231862915223)	(-0.11168778629206244, 7.5592985493747591)	(-5.7959526426879275, -1.52131235851484)	1.0	slash	1.94329
25	Q	E	E	E	E	4	0	shapes	Q	8	False	24	(2.9054150258214531, -4.9082634943284225)	(-5.163751224406818, 5.5777207421137636)	(-8.5798466332023722, -7.3038672578899622)	(6.8775231594227595, 4.5464001245430765)	1.0	slash	0.820973
26	Q	F	E	F	R	8	6	shapes	F	8	False	24	(-8.7308402979654396, -8.6647422444059057)	(5.9090226667168189, -8.5052488009986753)	(1.5543303556006425, 1.8922838287513688)	(4.5097316344813994, 5.3790731594582457)	1.0	z	0.94258
27	Q	E	R	Q	Q	8	4	shapes	F	8	False	24	(-5.6100078614081959, -1.8310169890807177)	(2.8059274990100054, 5.9138200892340311)	(7.2736062109277064, 5.1757031340403312)	(-2.4783471198100973, -7.5983315968246288)	1.0	z	1.17436
28	R	F	R	E	R	4	1	shapes	F	8	False	24	(7.9686372606068225, -1.2282106653225418)	(-4.8049678821842763, -5.7615778673702049)	(-6.4824888130858991, 7.5618838170623199)	(4.8226227954812195, 8.1474808042520763)	1.0	slash	1.29374
29	Q	E	E	Q	Q	8	2	shapes	E	8	False	24	(5.1044682726761881, -3.5249995891806263)	(5.5180688876501289, 0.65276633701082787)	(-1.1843971291994855, 3.5736888033465029)	(-3.0636497718846245, 8.6883338239201642)	1.0	slash	1.51136
30	R	E	F	R	Q	8	6	shapes	Q	8	True	24	(7.4563394529996074, -6.7645810872356957)	(-8.4664214437676879, -2.684201539671097)	(-7.0655955880453289, 8.1557377831290907)	(-7.976794096898427, -7.7203347136392928)	1.0	slash	1.20517
31	R	E	R	R	F	8	1	shapes	E	8	False	24	(-4.0017678285254314, 4.906321391268996)	(-7.1118687627614925, 2.30987775354461)	(-0.076115150609238569, -1.1721253682423525)	(-5.9976253896752407, -8.0545005154903446)	1.0	z	0.568586
32	R	F	E	E	R	8	3	shapes	E	8	False	24	(-8.2527783229967149, -0.53943478959507196)	(-1.064741070396666, 5.5142021885686159)	(7.4719341694696837, -4.1348677007981296)	(-6.9131720736996769, 8.4589197107477219)	1.0	slash	0.946245
